created_at,id,value,Lag_1,Lag_3,Lag_12,Rolling_Mean_3M,Rolling_Mean_6M,Rolling_Mean_12M,Rolling_Std_3M,Rolling_Std_6M,Rolling_Std_12M,MoM_Percentage_Change,YoY_Percentage_Change,Cumulative_Sum,Cumulative_Product,EMA_12,EMA_26,EMA_50,ROC,Z_Score,Trend,Seasonal,Residual,Days_Since_Peak,Days_Since_Trough,RSI
2024-08-13 20:31:38.706261,0.851270553064275,0.6234464773236624,0.6249282277154002,0.6045541598290061,0.5752895895921852,0.6306972904680649,0.6325183827052442,0.6338833843889081,0.23629618980751854,0.19636234487717324,0.2698154593325773,0.4581545947233782,0.5679327622434135,0.6038871579579507,0.6234464773236621,0.6502611862834898,0.6481479537997933,0.6426570533500043,0.5679327622434136,0.6234464773236625,0.6693328291007514,0.0,0.4349014718456514,0.0027002700270027003,0.8185875164729843,0.8178294573643414
2024-08-13 20:31:38.708972,0.852017937219731,0.6323369796740891,0.6234464773236624,0.6089994110042193,0.5693625880252342,0.6386250497057919,0.6362875559786115,0.639432312058636,0.12789956813174225,0.2533757358338626,0.24993594730624644,0.5350183407893696,0.5955390334572492,0.6056335534483136,0.6323369796740888,0.6550461306069915,0.6520767658310656,0.6460698569081863,0.5955390334572491,0.6323369796740892,0.6786565598078953,0.39127813773205844,0.4212495362723496,0.0,0.8195159937702169,0.8178294573643414
2024-08-13 20:31:38.711649,0.8527653213751868,0.6386344188389744,0.6323369796740891,0.6249282277154002,0.5797348407673986,0.6432810352898539,0.6428676381338121,0.6446221914673814,0.20490022798077595,0.26025785365586185,0.25021447841824723,0.5151772777454571,0.5863924473803855,0.6073963515482546,0.6386344188389742,0.6601422850395388,0.6562357239385955,0.6496365138082624,0.5863924473803855,0.6386344188389746,0.68796396173972,0.20296235055297984,0.4088323319286804,0.0,0.8204444710674493,0.8226415094339625
2024-08-13 20:31:38.714291,0.8535127055306427,0.6578971739315654,0.6386344188389744,0.6234464773236624,0.5889957807157596,0.6549839179741178,0.652066976292539,0.6506933711530837,0.35758240441969413,0.32681282818578866,0.3070315312508332,0.6087022018829695,0.6023490559201785,0.6092093223363165,0.6578971739315651,0.66765809102255,0.6616807756554113,0.6539432910060907,0.6023490559201786,0.6578971739315655,0.6961283493992155,0.3503219727057285,0.5005889403329382,0.0,0.8213130466035702,0.8970099667774087
2024-08-13 20:31:38.716710,0.8542600896860987,0.6690103018695986,0.6578971739315654,0.6323369796740891,0.5967749702723828,0.6674418253476888,0.6624162317211068,0.6570583175977716,0.41268753988168966,0.36740050736055313,0.3751598134725825,0.5474170381269714,0.6066341912003921,0.6110512389059867,0.6690103018695982,0.675865893378935,0.6676422005427574,0.6585888610549718,0.6066341912003922,0.6690103018695988,0.7018597495361811,0.4096077759521961,0.5454702118548704,0.0,0.8222415239008027,0.8976897689768979
2024-08-13 20:31:38.719274,0.8550074738415545,0.6901252449518617,0.6690103018695986,0.6386344188389744,0.6038132846331372,0.6849332306499755,0.6736598672484396,0.6646636125803984,0.43958208923804226,0.49933464432157276,0.4790889235286282,0.6155516769209167,0.6293283452422577,0.6129481524607124,0.6901252449518613,0.6863226779233971,0.6749094880374149,0.6640168554277937,0.6293283452422577,0.6901252449518618,0.7034109831914853,0.5924097258184133,0.7000609144837933,0.0,0.8231400503174794,0.9074626865671642
2024-08-13 20:31:38.721855,0.8557548579970105,0.7045723112713048,0.6901252449518617,0.6578971739315654,0.6056654726228093,0.7007887491254297,0.687650527364837,0.673378693096971,0.480241850617464,0.5640776959636256,0.5776038514634282,0.5664033122323286,0.6503719611055736,0.614882695531529,0.7045723112713045,0.6975734828660837,0.6828340813750361,0.6698919791730371,0.6503719611055736,0.704572311271305,0.7017944344349053,0.5764874532696354,0.83319716668922,0.0,0.8240685276147118,0.9121813031161474
2024-08-13 20:31:38.724312,0.8565022421524664,0.7230941911680269,0.7045723112713048,0.6690103018695986,0.6104811613959571,0.7191610165652417,0.7033021790932265,0.6833014814004842,0.4437637014783719,0.6215636818525754,0.684726566625141,0.5914176966903469,0.6723091849797992,0.6168654815716925,0.7230941911680265,0.7101738517688545,0.6917045183566575,0.6763828493661578,0.6723091849797992,0.723094191168027,0.6989368987540818,0.9331010762773815,0.9950103450758521,0.0,0.8249670540313885,0.9192708333333335
2024-08-13 20:31:38.726973,0.8572496263079222,0.6990157473022882,0.7230941911680269,0.6901252449518617,0.6004793462517272,0.722181115322471,0.7137153188145632,0.6919839211660583,0.33853661253447315,0.4748418482856694,0.6752736016966262,0.3139878875012771,0.6511044601040202,0.6187855517517049,0.699015747302288,0.7168311082422446,0.6979251802069654,0.6815191891353933,0.6511044601040202,0.6990157473022884,0.6951486228800761,1.0,0.8242004703016077,0.00279027902790279,0.825895531328621,0.7837837837837839
2024-08-13 20:31:38.729943,0.8579970104633782,0.6912365577456651,0.6990157473022882,0.7045723112713048,0.6045541598290061,0.717650967186627,0.7194649051637675,0.6996218568996836,0.44598772326784936,0.3547798459256097,0.6339880477365627,0.4173593843033591,0.629790771670077,0.6206853598845915,0.6912365577456647,0.7211703794601966,0.7030412550562666,0.6860987235634914,0.629790771670077,0.6912365577456652,0.6897274694741711,0.9980499469761241,0.8045000654012959,0.00558055805580558,0.8268240086258536,0.7411504424778764
