id,timestamp,open,high,low,close,volume,current_price,conditions,date
10964.0,2021-09-14 00:00:00.000,4479.33,4485.68,4435.46,4443.05,,,,
10962.0,2021-09-15 00:00:00.000,4447.49,4486.87,4438.37,4480.7,,,,
10960.0,2021-09-16 00:00:00.000,4477.09,4485.87,4443.8,4473.75,,,,
10958.0,2021-09-17 00:00:00.000,4469.74,4471.52,4427.76,4432.99,,,,
10956.0,2021-09-20 00:00:00.000,4402.95,4402.95,4305.91,4357.73,,,,
10954.0,2021-09-21 00:00:00.000,4374.45,4394.87,4347.96,4354.19,,,,
10952.0,2021-09-22 00:00:00.000,4367.43,4416.75,4367.43,4395.64,,,,
10950.0,2021-09-23 00:00:00.000,4406.75,4465.4,4406.75,4448.98,,,,
10948.0,2021-09-24 00:00:00.000,4438.04,4463.12,4430.27,4455.48,,,,
10946.0,2021-09-27 00:00:00.000,4442.12,4457.3,4436.19,4443.11,,,,
10944.0,2021-09-28 00:00:00.000,4419.54,4419.54,4346.33,4352.63,,,,
10942.0,2021-09-29 00:00:00.000,4362.41,4385.57,4355.08,4359.46,,,,
10940.0,2021-09-30 00:00:00.000,4370.67,4382.55,4306.24,4307.54,,,,
10938.0,2021-10-01 00:00:00.000,4317.16,4375.19,4288.52,4357.04,,,,
10936.0,2021-10-04 00:00:00.000,4348.84,4355.51,4278.94,4300.46,,,,
10934.0,2021-10-05 00:00:00.000,4309.87,4369.23,4309.87,4345.72,,,,
10932.0,2021-10-06 00:00:00.000,4319.57,4365.57,4290.49,4363.55,,,,
10930.0,2021-10-07 00:00:00.000,4383.73,4429.97,4383.73,4399.76,,,,
10928.0,2021-10-08 00:00:00.000,4406.51,4412.02,4386.22,4391.34,,,,
10926.0,2021-10-11 00:00:00.000,4385.44,4415.88,4360.59,4361.19,,,,
10924.0,2021-10-12 00:00:00.000,4368.31,4374.89,4342.09,4350.65,,,,
10922.0,2021-10-13 00:00:00.000,4358.01,4372.87,4329.92,4363.8,,,,
10920.0,2021-10-14 00:00:00.000,4386.75,4439.73,4386.75,4438.26,,,,
10918.0,2021-10-15 00:00:00.000,4447.69,4475.82,4447.69,4471.37,,,,
10916.0,2021-10-18 00:00:00.000,4463.72,4488.75,4447.47,4486.46,,,,
10914.0,2021-10-19 00:00:00.000,4497.34,4520.4,4496.41,4519.63,,,,
10912.0,2021-10-20 00:00:00.000,4524.42,4540.87,4524.4,4536.19,,,,
10910.0,2021-10-21 00:00:00.000,4532.24,4551.44,4526.89,4549.78,,,,
10908.0,2021-10-22 00:00:00.000,4546.12,4559.67,4524.0,4544.9,,,,
10906.0,2021-10-25 00:00:00.000,4553.69,4572.62,4537.36,4566.48,,,,
10904.0,2021-10-26 00:00:00.000,4578.69,4598.53,4569.17,4574.79,,,,
10902.0,2021-10-27 00:00:00.000,4580.22,4584.57,4551.66,4551.68,,,,
10900.0,2021-10-28 00:00:00.000,4562.84,4597.55,4562.84,4596.42,,,,
10898.0,2021-10-29 00:00:00.000,4572.87,4608.08,4567.59,4605.38,,,,
10896.0,2021-11-01 00:00:00.000,4610.62,4620.34,4595.06,4613.67,,,,
10894.0,2021-11-02 00:00:00.000,4613.34,4635.15,4613.34,4630.65,,,,
10892.0,2021-11-03 00:00:00.000,4630.65,4663.46,4621.19,4660.57,,,,
10890.0,2021-11-04 00:00:00.000,4662.93,4683.0,4662.59,4680.06,,,,
10888.0,2021-11-05 00:00:00.000,4699.26,4718.5,4681.32,4697.53,,,,
10886.0,2021-11-08 00:00:00.000,4701.48,4714.92,4694.39,4701.7,,,,
10884.0,2021-11-09 00:00:00.000,4707.25,4708.53,4670.87,4685.25,,,,
10882.0,2021-11-10 00:00:00.000,4670.26,4684.85,4630.86,4646.71,,,,
10880.0,2021-11-11 00:00:00.000,4659.39,4664.55,4648.31,4649.27,,,,
10878.0,2021-11-12 00:00:00.000,4655.24,4688.47,4650.77,4682.85,,,,
10876.0,2021-11-15 00:00:00.000,4689.3,4697.42,4672.86,4682.8,,,,
10874.0,2021-11-16 00:00:00.000,4679.42,4714.95,4679.42,4700.9,,,,
10872.0,2021-11-17 00:00:00.000,4701.5,4701.5,4684.41,4688.67,,,,
10870.0,2021-11-18 00:00:00.000,4700.72,4708.8,4672.78,4704.54,,,,
10868.0,2021-11-19 00:00:00.000,4708.44,4717.75,4694.22,4697.96,,,,
10866.0,2021-11-22 00:00:00.000,4712.0,4743.83,4682.17,4682.94,,,,
10864.0,2021-11-23 00:00:00.000,4678.48,4699.39,4652.66,4690.7,,,,
10862.0,2021-11-24 00:00:00.000,4675.78,4702.87,4659.89,4701.46,,,,
10860.0,2021-11-26 00:00:00.000,4664.63,4664.63,4585.43,4594.62,,,,
10858.0,2021-11-29 00:00:00.000,4628.75,4672.95,4625.26,4655.27,,,,
10856.0,2021-11-30 00:00:00.000,4640.25,4646.02,4560.0,4567.0,,,,
10854.0,2021-12-01 00:00:00.000,4602.82,4652.94,4510.27,4513.04,,,,
10852.0,2021-12-02 00:00:00.000,4504.73,4595.46,4504.73,4577.1,,,,
10850.0,2021-12-03 00:00:00.000,4589.49,4608.03,4495.12,4538.43,,,,
10848.0,2021-12-06 00:00:00.000,4548.37,4612.6,4540.51,4591.67,,,,
10846.0,2021-12-07 00:00:00.000,4631.97,4694.04,4631.97,4686.75,,,,
10844.0,2021-12-08 00:00:00.000,4690.86,4705.06,4674.52,4701.21,,,,
10842.0,2021-12-09 00:00:00.000,4691.0,4695.26,4665.98,4667.45,,,,
10840.0,2021-12-10 00:00:00.000,4687.64,4713.57,4670.24,4712.02,,,,
10838.0,2021-12-13 00:00:00.000,4710.3,4710.3,4667.6,4668.97,,,,
10836.0,2021-12-14 00:00:00.000,4642.99,4660.47,4606.52,4634.09,,,,
10834.0,2021-12-15 00:00:00.000,4636.46,4712.6,4611.22,4709.85,,,,
10832.0,2021-12-16 00:00:00.000,4719.13,4731.99,4651.89,4668.67,,,,
10830.0,2021-12-17 00:00:00.000,4652.5,4666.7,4600.22,4620.64,,,,
10828.0,2021-12-20 00:00:00.000,4587.9,4587.9,4531.1,4568.02,,,,
10826.0,2021-12-21 00:00:00.000,4594.96,4651.14,4583.16,4649.23,,,,
10824.0,2021-12-22 00:00:00.000,4650.36,4697.67,4645.53,4696.56,,,,
10822.0,2021-12-23 00:00:00.000,4703.96,4740.74,4703.96,4725.79,,,,
10820.0,2021-12-27 00:00:00.000,4733.99,4791.49,4733.99,4791.19,,,,
10818.0,2021-12-28 00:00:00.000,4795.49,4807.02,4780.04,4786.35,,,,
10816.0,2021-12-29 00:00:00.000,4788.64,4804.06,4778.08,4793.06,,,,
10814.0,2021-12-30 00:00:00.000,4794.23,4808.93,4775.33,4778.73,,,,
10812.0,2021-12-31 00:00:00.000,4775.21,4786.83,4765.75,4766.18,,,,
10810.0,2022-01-03 00:00:00.000,4778.14,4796.64,4758.17,4796.56,,,,
10808.0,2022-01-04 00:00:00.000,4804.51,4818.62,4774.27,4793.54,,,,
10806.0,2022-01-05 00:00:00.000,4787.99,4797.7,4699.44,4700.58,,,,
10804.0,2022-01-06 00:00:00.000,4693.39,4725.01,4671.26,4696.05,,,,
10802.0,2022-01-07 00:00:00.000,4697.66,4707.95,4662.74,4677.03,,,,
10800.0,2022-01-10 00:00:00.000,4655.34,4673.02,4582.24,4670.29,,,,
10798.0,2022-01-11 00:00:00.000,4669.14,4714.13,4638.27,4713.07,,,,
10796.0,2022-01-12 00:00:00.000,4728.59,4748.83,4706.71,4726.35,,,,
10794.0,2022-01-13 00:00:00.000,4733.56,4744.13,4650.29,4659.03,,,,
10792.0,2022-01-14 00:00:00.000,4637.99,4665.13,4614.75,4662.85,,,,
10790.0,2022-01-18 00:00:00.000,4632.24,4632.24,4568.7,4577.11,,,,
10788.0,2022-01-19 00:00:00.000,4588.03,4611.55,4530.2,4532.76,,,,
10786.0,2022-01-20 00:00:00.000,4547.35,4602.11,4477.95,4482.73,,,,
10784.0,2022-01-21 00:00:00.000,4471.38,4494.52,4395.34,4397.94,,,,
10782.0,2022-01-24 00:00:00.000,4356.32,4417.35,4222.62,4410.13,,,,
10780.0,2022-01-25 00:00:00.000,4366.64,4411.01,4287.11,4356.45,,,,
10778.0,2022-01-26 00:00:00.000,4408.43,4453.23,4304.8,4349.93,,,,
10776.0,2022-01-27 00:00:00.000,4380.58,4428.74,4309.5,4326.51,,,,
10774.0,2022-01-28 00:00:00.000,4336.19,4432.72,4292.46,4431.85,,,,
10772.0,2022-01-31 00:00:00.000,4431.79,4516.89,4414.02,4515.55,,,,
10770.0,2022-02-01 00:00:00.000,4519.57,4550.49,4483.53,4546.54,,,,
10768.0,2022-02-02 00:00:00.000,4566.39,4595.31,4544.32,4589.38,,,,
10766.0,2022-02-03 00:00:00.000,4535.41,4542.88,4470.39,4477.44,,,,
10764.0,2022-02-04 00:00:00.000,4482.79,4539.66,4451.5,4500.53,,,,
10762.0,2022-02-07 00:00:00.000,4505.75,4521.86,4471.47,4483.87,,,,
10760.0,2022-02-08 00:00:00.000,4480.02,4531.32,4465.4,4521.54,,,,
10758.0,2022-02-09 00:00:00.000,4547.0,4590.03,4547.0,4587.18,,,,
10756.0,2022-02-10 00:00:00.000,4553.24,4588.92,4484.31,4504.08,,,,
10754.0,2022-02-11 00:00:00.000,4506.27,4526.33,4401.41,4418.64,,,,
10752.0,2022-02-14 00:00:00.000,4412.61,4426.22,4364.84,4401.67,,,,
10750.0,2022-02-15 00:00:00.000,4429.28,4472.77,4429.28,4471.07,,,,
10748.0,2022-02-16 00:00:00.000,4455.75,4489.55,4429.68,4475.01,,,,
10746.0,2022-02-17 00:00:00.000,4456.06,4456.06,4373.81,4380.26,,,,
10744.0,2022-02-18 00:00:00.000,4384.57,4394.6,4327.22,4348.87,,,,
10742.0,2022-02-22 00:00:00.000,4332.74,4362.12,4267.11,4304.76,,,,
10740.0,2022-02-23 00:00:00.000,4324.93,4341.51,4221.51,4225.5,,,,
10738.0,2022-02-24 00:00:00.000,4155.77,4294.73,4114.65,4288.7,,,,
10736.0,2022-02-25 00:00:00.000,4298.38,4385.34,4286.83,4384.65,,,,
10734.0,2022-02-28 00:00:00.000,4354.17,4388.84,4315.12,4373.94,,,,
10732.0,2022-03-01 00:00:00.000,4363.14,4378.45,4279.54,4306.26,,,,
10730.0,2022-03-02 00:00:00.000,4322.56,4401.48,4322.56,4386.54,,,,
10728.0,2022-03-03 00:00:00.000,4401.31,4416.78,4345.56,4363.49,,,,
10726.0,2022-03-04 00:00:00.000,4342.12,4342.12,4284.98,4328.87,,,,
10724.0,2022-03-07 00:00:00.000,4327.01,4327.01,4199.85,4201.09,,,,
10722.0,2022-03-08 00:00:00.000,4202.66,4276.94,4157.87,4170.7,,,,
10719.0,2022-03-09 00:00:00.000,4223.1,4299.4,4223.1,4277.88,,,,
10716.0,2022-03-10 00:00:00.000,4252.55,4268.28,4209.8,4259.52,,,,
10713.0,2022-03-11 00:00:00.000,4279.5,4291.01,4200.49,4204.31,,,,
10710.0,2022-03-14 00:00:00.000,4202.75,4247.57,4161.72,4173.11,,,,
10707.0,2022-03-15 00:00:00.000,4188.82,4271.05,4187.9,4262.45,,,,
10704.0,2022-03-16 00:00:00.000,4288.14,4358.9,4251.99,4357.86,,,,
10701.0,2022-03-17 00:00:00.000,4345.11,4412.67,4335.65,4411.67,,,,
10698.0,2022-03-18 00:00:00.000,4407.34,4465.4,4390.57,4463.12,,,,
10695.0,2022-03-21 00:00:00.000,4462.4,4481.75,4424.3,4461.18,,,,
10692.0,2022-03-22 00:00:00.000,4469.1,4522.0,4469.1,4511.61,,,,
10689.0,2022-03-23 00:00:00.000,4493.1,4501.07,4455.81,4456.24,,,,
10686.0,2022-03-24 00:00:00.000,4469.98,4520.58,4465.17,4520.16,,,,
10683.0,2022-03-25 00:00:00.000,4522.91,4546.03,4501.07,4543.06,,,,
10680.0,2022-03-28 00:00:00.000,4541.09,4575.65,4517.69,4575.52,,,,
10677.0,2022-03-29 00:00:00.000,4602.86,4637.3,4589.66,4631.6,,,,
10674.0,2022-03-30 00:00:00.000,4624.2,4627.77,4581.32,4602.45,,,,
10671.0,2022-03-31 00:00:00.000,4599.02,4603.07,4530.41,4530.41,,,,
10668.0,2022-04-01 00:00:00.000,4540.32,4548.7,4507.57,4545.86,,,,
10665.0,2022-04-04 00:00:00.000,4547.97,4583.5,4539.21,4582.64,,,,
10662.0,2022-04-05 00:00:00.000,4572.45,4593.45,4514.17,4525.12,,,,
10659.0,2022-04-06 00:00:00.000,4494.17,4503.94,4450.04,4481.15,,,,
10656.0,2022-04-07 00:00:00.000,4474.65,4521.16,4450.3,4500.21,,,,
10653.0,2022-04-08 00:00:00.000,4494.15,4520.41,4474.6,4488.28,,,,
10650.0,2022-04-11 00:00:00.000,4462.64,4464.35,4408.38,4412.53,,,,
10647.0,2022-04-12 00:00:00.000,4437.59,4471.0,4381.34,4397.45,,,,
10644.0,2022-04-13 00:00:00.000,4394.3,4453.92,4392.7,4446.59,,,,
10641.0,2022-04-14 00:00:00.000,4449.12,4460.46,4390.77,4392.59,,,,
10638.0,2022-04-18 00:00:00.000,4385.63,4410.31,4370.3,4391.69,,,,
10635.0,2022-04-19 00:00:00.000,4390.63,4471.03,4390.63,4462.21,,,,
10632.0,2022-04-20 00:00:00.000,4472.26,4488.29,4448.76,4459.45,,,,
10629.0,2022-04-21 00:00:00.000,4489.17,4512.94,4384.47,4393.66,,,,
10626.0,2022-04-22 00:00:00.000,4385.83,4385.83,4267.62,4271.78,,,,
10623.0,2022-04-25 00:00:00.000,4255.34,4299.02,4200.82,4296.12,,,,
10620.0,2022-04-26 00:00:00.000,4278.14,4278.14,4175.04,4175.2,,,,
10617.0,2022-04-27 00:00:00.000,4186.52,4240.71,4162.9,4183.96,,,,
10614.0,2022-04-28 00:00:00.000,4222.58,4308.45,4188.63,4287.5,,,,
10611.0,2022-04-29 00:00:00.000,4253.75,4269.68,4124.28,4131.93,,,,
10608.0,2022-05-02 00:00:00.000,4130.61,4169.81,4062.51,4155.38,,,,
10605.0,2022-05-03 00:00:00.000,4159.78,4200.1,4147.08,4175.48,,,,
10602.0,2022-05-04 00:00:00.000,4181.18,4307.66,4148.91,4300.17,,,,
10599.0,2022-05-05 00:00:00.000,4270.43,4270.43,4106.01,4146.87,,,,
10596.0,2022-05-06 00:00:00.000,4128.17,4157.69,4067.91,4123.34,,,,
10593.0,2022-05-09 00:00:00.000,4081.27,4081.27,3975.48,3991.24,,,,
10590.0,2022-05-10 00:00:00.000,4035.18,4068.82,3958.17,4001.05,,,,
10587.0,2022-05-11 00:00:00.000,3990.08,4049.09,3928.82,3935.18,,,,
10584.0,2022-05-12 00:00:00.000,3903.95,3964.8,3858.87,3930.08,,,,
10581.0,2022-05-13 00:00:00.000,3963.9,4038.88,3963.9,4023.89,,,,
10578.0,2022-05-16 00:00:00.000,4013.02,4046.46,3983.99,4008.01,,,,
10575.0,2022-05-17 00:00:00.000,4052.0,4090.72,4033.93,4088.85,,,,
10572.0,2022-05-18 00:00:00.000,4051.98,4051.98,3911.91,3923.68,,,,
10569.0,2022-05-19 00:00:00.000,3899.0,3945.96,3876.58,3900.79,,,,
10566.0,2022-05-20 00:00:00.000,3927.76,3943.42,3810.32,3901.36,,,,
10563.0,2022-05-23 00:00:00.000,3927.02,3981.88,3909.04,3973.75,,,,
10560.0,2022-05-24 00:00:00.000,3942.94,3955.68,3875.13,3941.48,,,,
10557.0,2022-05-25 00:00:00.000,3929.59,3999.33,3925.03,3978.73,,,,
10554.0,2022-05-26 00:00:00.000,3984.6,4075.14,3984.6,4057.84,,,,
10551.0,2022-05-27 00:00:00.000,4077.43,4158.49,4077.43,4158.24,,,,
10548.0,2022-05-31 00:00:00.000,4151.09,4168.34,4104.88,4132.15,,,,
10545.0,2022-06-01 00:00:00.000,4149.78,4166.54,4073.85,4101.23,,,,
10542.0,2022-06-02 00:00:00.000,4095.41,4177.51,4074.37,4176.82,,,,
10539.0,2022-06-03 00:00:00.000,4137.57,4142.67,4098.67,4108.54,,,,
10536.0,2022-06-06 00:00:00.000,4134.72,4168.78,4109.18,4121.43,,,,
10533.0,2022-06-07 00:00:00.000,4096.47,4164.86,4080.19,4160.68,,,,
10530.0,2022-06-08 00:00:00.000,4147.12,4160.14,4107.2,4115.77,,,,
10527.0,2022-06-09 00:00:00.000,4101.65,4119.1,4017.17,4017.82,,,,
10524.0,2022-06-10 00:00:00.000,3974.39,3974.39,3900.16,3900.86,,,,
10521.0,2022-06-13 00:00:00.000,3838.15,3838.15,3734.3,3749.63,,,,
10518.0,2022-06-14 00:00:00.000,3763.52,3778.18,3705.68,3735.48,,,,
10515.0,2022-06-15 00:00:00.000,3764.05,3837.56,3722.3,3789.99,,,,
10512.0,2022-06-16 00:00:00.000,3728.18,3728.18,3639.77,3666.77,,,,
10509.0,2022-06-17 00:00:00.000,3665.9,3707.71,3636.87,3674.84,,,,
10506.0,2022-06-21 00:00:00.000,3715.31,3779.65,3715.31,3764.79,,,,
10503.0,2022-06-22 00:00:00.000,3733.89,3801.79,3717.69,3759.89,,,,
10500.0,2022-06-23 00:00:00.000,3774.71,3802.58,3743.52,3795.73,,,,
10497.0,2022-06-24 00:00:00.000,3821.75,3913.65,3821.75,3911.74,,,,
10494.0,2022-06-27 00:00:00.000,3920.76,3927.72,3889.66,3900.11,,,,
10491.0,2022-06-28 00:00:00.000,3913.0,3945.86,3820.14,3821.55,,,,
10488.0,2022-06-29 00:00:00.000,3825.09,3836.5,3799.02,3818.83,,,,
10485.0,2022-06-30 00:00:00.000,3785.99,3818.99,3738.67,3785.38,,,,
10482.0,2022-07-01 00:00:00.000,3781.0,3829.82,3752.1,3825.33,,,,
10479.0,2022-07-05 00:00:00.000,3792.61,3832.19,3742.06,3831.39,,,,
10476.0,2022-07-06 00:00:00.000,3831.98,3870.91,3809.37,3845.08,,,,
10473.0,2022-07-07 00:00:00.000,3858.85,3910.63,3858.85,3902.62,,,,
10470.0,2022-07-08 00:00:00.000,3888.26,3918.5,3869.34,3899.38,,,,
10467.0,2022-07-11 00:00:00.000,3880.94,3880.94,3847.22,3854.43,,,,
10464.0,2022-07-12 00:00:00.000,3851.95,3873.41,3802.36,3818.8,,,,
10461.0,2022-07-13 00:00:00.000,3779.67,3829.44,3759.07,3801.78,,,,
10458.0,2022-07-14 00:00:00.000,3763.99,3796.41,3721.56,3790.38,,,,
10455.0,2022-07-15 00:00:00.000,3818.0,3863.62,3817.18,3863.16,,,,
10452.0,2022-07-18 00:00:00.000,3883.79,3902.44,3818.63,3830.85,,,,
10449.0,2022-07-19 00:00:00.000,3860.73,3939.81,3860.73,3936.69,,,,
10446.0,2022-07-20 00:00:00.000,3935.32,3974.13,3922.03,3959.9,,,,
10443.0,2022-07-21 00:00:00.000,3955.47,3999.29,3927.64,3998.95,,,,
10440.0,2022-07-22 00:00:00.000,3998.43,4012.44,3938.86,3961.63,,,,
10437.0,2022-07-25 00:00:00.000,3965.72,3975.3,3943.46,3966.84,,,,
10434.0,2022-07-26 00:00:00.000,3953.22,3953.22,3910.74,3921.05,,,,
10431.0,2022-07-27 00:00:00.000,3951.43,4039.56,3951.43,4023.61,,,,
10428.0,2022-07-28 00:00:00.000,4026.13,4078.95,3992.97,4072.43,,,,
10425.0,2022-07-29 00:00:00.000,4087.33,4140.15,4079.22,4130.29,,,,
10422.0,2022-08-01 00:00:00.000,4112.38,4144.95,4096.02,4118.63,,,,
10419.0,2022-08-02 00:00:00.000,4104.21,4140.47,4079.81,4091.19,,,,
10416.0,2022-08-03 00:00:00.000,4107.96,4167.66,4107.96,4155.17,,,,
10413.0,2022-08-04 00:00:00.000,4154.85,4161.29,4135.42,4151.94,,,,
10410.0,2022-08-05 00:00:00.000,4115.87,4151.58,4107.31,4145.19,,,,
10407.0,2022-08-08 00:00:00.000,4155.93,4186.62,4128.97,4140.06,,,,
10404.0,2022-08-09 00:00:00.000,4133.11,4137.3,4112.09,4122.47,,,,
10401.0,2022-08-10 00:00:00.000,4181.02,4211.03,4177.26,4210.24,,,,
10398.0,2022-08-11 00:00:00.000,4227.4,4257.91,4201.41,4207.27,,,,
10395.0,2022-08-12 00:00:00.000,4225.02,4280.47,4219.78,4280.15,,,,
10392.0,2022-08-15 00:00:00.000,4269.37,4301.79,4256.9,4297.14,,,,
10389.0,2022-08-16 00:00:00.000,4290.46,4325.28,4277.77,4305.2,,,,
10386.0,2022-08-17 00:00:00.000,4280.4,4302.18,4253.08,4274.04,,,,
10383.0,2022-08-18 00:00:00.000,4273.13,4292.53,4261.98,4283.74,,,,
10380.0,2022-08-19 00:00:00.000,4266.31,4266.31,4218.7,4228.48,,,,
10377.0,2022-08-22 00:00:00.000,4195.08,4195.08,4129.86,4137.99,,,,
10374.0,2022-08-23 00:00:00.000,4133.09,4159.77,4124.03,4128.73,,,,
10371.0,2022-08-24 00:00:00.000,4126.55,4156.56,4119.97,4140.77,,,,
10368.0,2022-08-25 00:00:00.000,4153.26,4200.54,4147.59,4199.12,,,,
10365.0,2022-08-26 00:00:00.000,4198.74,4203.04,4057.66,4057.66,,,,
10362.0,2022-08-29 00:00:00.000,4034.58,4062.99,4017.42,4030.61,,,,
10359.0,2022-08-30 00:00:00.000,4041.25,4044.98,3965.21,3986.16,,,,
10356.0,2022-08-31 00:00:00.000,4000.67,4015.37,3954.53,3955.0,,,,
10353.0,2022-09-01 00:00:00.000,3936.73,3970.23,3903.65,3966.85,,,,
10350.0,2022-09-02 00:00:00.000,3994.66,4018.43,3906.21,3924.26,,,,
10347.0,2022-09-06 00:00:00.000,3930.89,3942.55,3886.75,3908.19,,,,
10344.0,2022-09-07 00:00:00.000,3909.43,3987.89,3906.03,3979.87,,,,
10341.0,2022-09-08 00:00:00.000,3959.94,4010.5,3944.81,4006.18,,,,
10338.0,2022-09-09 00:00:00.000,4022.94,4076.81,4022.94,4067.36,,,,
10335.0,2022-09-12 00:00:00.000,4083.67,4119.28,4083.67,4110.41,,,,
10332.0,2022-09-13 00:00:00.000,4037.12,4037.12,3921.28,3932.69,,,,
10329.0,2022-09-14 00:00:00.000,3940.73,3961.94,3912.18,3946.01,,,,
10326.0,2022-09-15 00:00:00.000,3932.41,3959.14,3888.28,3901.35,,,,
10323.0,2022-09-16 00:00:00.000,3880.95,3880.95,3837.08,3873.33,,,,
10320.0,2022-09-19 00:00:00.000,3849.91,3900.45,3838.5,3899.89,,,,
10317.0,2022-09-20 00:00:00.000,3875.23,3876.01,3827.54,3855.93,,,,
10314.0,2022-09-21 00:00:00.000,3871.4,3907.07,3789.49,3789.93,,,,
10311.0,2022-09-22 00:00:00.000,3782.36,3790.9,3749.45,3757.99,,,,
10308.0,2022-09-23 00:00:00.000,3727.14,3727.14,3647.47,3693.23,,,,
10305.0,2022-09-26 00:00:00.000,3682.72,3715.67,3644.76,3655.04,,,,
10302.0,2022-09-27 00:00:00.000,3686.44,3717.53,3623.29,3647.29,,,,
10299.0,2022-09-28 00:00:00.000,3651.94,3736.74,3640.61,3719.04,,,,
10296.0,2022-09-29 00:00:00.000,3687.01,3687.01,3610.4,3640.47,,,,
10293.0,2022-09-30 00:00:00.000,3633.48,3671.44,3584.13,3585.62,,,,
10290.0,2022-10-03 00:00:00.000,3609.78,3698.35,3604.93,3678.43,,,,
10287.0,2022-10-04 00:00:00.000,3726.46,3791.92,3726.46,3790.93,,,,
10284.0,2022-10-05 00:00:00.000,3753.25,3806.91,3722.66,3783.28,,,,
10281.0,2022-10-06 00:00:00.000,3771.97,3797.93,3739.22,3744.52,,,,
10278.0,2022-10-07 00:00:00.000,3706.74,3706.74,3620.73,3639.66,,,,
10275.0,2022-10-10 00:00:00.000,3647.51,3652.17,3588.1,3612.39,,,,
10272.0,2022-10-11 00:00:00.000,3595.86,3640.66,3568.45,3588.84,,,,
10269.0,2022-10-12 00:00:00.000,3590.83,3608.34,3573.86,3577.03,,,,
10266.0,2022-10-13 00:00:00.000,3520.37,3685.41,3491.58,3669.91,,,,
10263.0,2022-10-14 00:00:00.000,3690.41,3712.0,3579.68,3583.07,,,,
10260.0,2022-10-17 00:00:00.000,3638.65,3689.73,3638.65,3677.95,,,,
10257.0,2022-10-18 00:00:00.000,3746.26,3762.79,3686.53,3719.98,,,,
10254.0,2022-10-19 00:00:00.000,3703.11,3728.58,3666.51,3695.16,,,,
10251.0,2022-10-20 00:00:00.000,3689.05,3736.0,3656.44,3665.78,,,,
10248.0,2022-10-21 00:00:00.000,3657.1,3757.89,3647.42,3752.75,,,,
10245.0,2022-10-24 00:00:00.000,3762.01,3810.74,3741.65,3797.34,,,,
10242.0,2022-10-25 00:00:00.000,3799.44,3862.85,3799.44,3859.11,,,,
10239.0,2022-10-26 00:00:00.000,3825.97,3886.15,3824.07,3830.6,,,,
10236.0,2022-10-27 00:00:00.000,3834.69,3859.95,3803.79,3807.3,,,,
10233.0,2022-10-28 00:00:00.000,3808.26,3905.42,3808.26,3901.06,,,,
10230.0,2022-10-31 00:00:00.000,3881.85,3893.73,3863.18,3871.98,,,,
10227.0,2022-11-01 00:00:00.000,3901.79,3911.79,3843.8,3856.1,,,,
10224.0,2022-11-02 00:00:00.000,3852.9,3894.44,3758.68,3759.69,,,,
10221.0,2022-11-03 00:00:00.000,3733.25,3750.59,3698.15,3719.89,,,,
10218.0,2022-11-04 00:00:00.000,3766.98,3796.34,3708.84,3770.55,,,,
10215.0,2022-11-07 00:00:00.000,3780.71,3813.95,3764.7,3806.8,,,,
10212.0,2022-11-08 00:00:00.000,3817.02,3859.4,3786.28,3828.11,,,,
10209.0,2022-11-09 00:00:00.000,3810.94,3818.2,3744.22,3748.57,,,,
10206.0,2022-11-10 00:00:00.000,3859.89,3958.33,3859.89,3956.37,,,,
10203.0,2022-11-11 00:00:00.000,3963.72,4001.48,3944.82,3992.93,,,,
10200.0,2022-11-14 00:00:00.000,3977.97,4008.97,3956.4,3957.25,,,,
10197.0,2022-11-15 00:00:00.000,4006.41,4028.84,3953.17,3991.73,,,,
10194.0,2022-11-16 00:00:00.000,3976.82,3983.09,3954.34,3958.79,,,,
10191.0,2022-11-17 00:00:00.000,3919.26,3954.33,3906.54,3946.56,,,,
10188.0,2022-11-18 00:00:00.000,3966.39,3979.89,3935.98,3965.34,,,,
10185.0,2022-11-21 00:00:00.000,3956.23,3962.0,3933.34,3949.94,,,,
10182.0,2022-11-22 00:00:00.000,3965.51,4005.88,3956.88,4003.58,,,,
10179.0,2022-11-23 00:00:00.000,4000.3,4033.78,3998.66,4027.26,,,,
10176.0,2022-11-25 00:00:00.000,4023.34,4034.02,4020.76,4026.12,,,,
10173.0,2022-11-28 00:00:00.000,4005.36,4012.27,3955.77,3963.94,,,,
10170.0,2022-11-29 00:00:00.000,3964.19,3976.77,3937.65,3957.63,,,,
10167.0,2022-11-30 00:00:00.000,3957.18,4080.11,3938.58,4080.11,,,,
10164.0,2022-12-01 00:00:00.000,4087.14,4100.51,4050.87,4076.57,,,,
10161.0,2022-12-02 00:00:00.000,4040.17,4080.48,4026.63,4071.7,,,,
10158.0,2022-12-05 00:00:00.000,4052.02,4052.45,3984.49,3998.84,,,,
10155.0,2022-12-06 00:00:00.000,3996.63,4001.51,3918.39,3941.26,,,,
10152.0,2022-12-07 00:00:00.000,3933.28,3957.57,3922.68,3933.92,,,,
10149.0,2022-12-08 00:00:00.000,3947.79,3974.19,3935.83,3963.51,,,,
10146.0,2022-12-09 00:00:00.000,3954.17,3977.02,3933.04,3934.38,,,,
10143.0,2022-12-12 00:00:00.000,3939.29,3990.71,3935.3,3990.56,,,,
10140.0,2022-12-13 00:00:00.000,4069.38,4100.96,3993.03,4019.65,,,,
10137.0,2022-12-14 00:00:00.000,4015.54,4053.76,3965.65,3995.32,,,,
