created_at,value,Lag_1,Lag_3,Lag_12,Rolling_Mean_3M,Rolling_Mean_6M,Rolling_Mean_12M,Rolling_Std_3M,Rolling_Std_6M,Rolling_Std_12M,MoM_Percentage_Change,YoY_Percentage_Change,Cumulative_Sum,Cumulative_Product,Trend,Seasonal,Residual,EMA_12,EMA_26,EMA_50,ROC,RSI,Z_Score,Days_Since_Peak,Days_Since_Trough
2024-08-23 14:58:02.212062,0.011777405346087622,,,,,,,,,,,,0.0,,,0.47710271122068093,,0.007828851160652878,0.0047616506058046765,0.0028427922344574155,,,0.011777405346087677,0.0,0.0
2024-08-23 14:58:02.218823,0.009636421031038296,0.011777405346087622,,,,,,,,,0.2960925490783458,,7.982950680532813e-05,0.009636421031038303,,0.5404465484975844,,0.007494991404483564,0.004599242270855904,0.0027560300586775693,,,0.009636421031038345,0.011567164179104477,0.0
2024-08-23 14:58:02.222143,0.008298056882467923,0.009636421031038296,,,0.009203570534612876,,,0.0198653014880199,,,0.3474015078998391,,0.00015735188181239458,0.008298056882467937,,0.7586628724928346,,0.007003793519217205,0.0043473400889072755,0.0026184338726761014,,,0.008298056882467986,0.02201492537313433,0.0
2024-08-23 14:58:02.225653,0.009100677048946876,0.008298056882467923,0.011777405346087622,,0.00831003936124488,,,0.007624523889800809,,,0.5042878864187391,,0.0002362578492520495,0.00910067704894689,,0.0,,0.006713323127038061,0.004174981568759402,0.002518759342829781,,,0.009100677048946959,0.033582089552238806,0.0009225366782727733
2024-08-23 14:58:02.229831,0.00936854903999259,0.009100677048946876,0.009636421031038296,,0.008220619760933884,,,0.00630540129989673,,,0.4640312991726017,,0.000315625586374541,0.009368549039992603,,0.36218317210818896,,0.006509311777924902,0.00403571027295898,0.0024338489786730477,,,0.009368549039992624,0.04477611940298507,0.0018153141088593282
2024-08-23 14:58:02.233555,0.012313149328179035,0.00936854903999259,0.008298056882467923,,0.009560916520985854,0.008461757539318382,,0.0201754143617757,0.01646155371525931,,0.6590258788697917,,0.00040006935677639247,0.012313149328179042,,0.6655813881327219,,0.006795860417652219,0.004130123484064968,0.0024715966902911155,,,0.012313149328179063,0.0,0.0027378507871321013
2024-08-23 14:58:02.236754,0.01525774961636548,0.012313149328179035,0.009100677048946876,,0.011616237668654848,0.009043851044020924,,0.033330021902897224,0.029412101584028693,,0.6461239137539323,,0.0004895891604576039,0.01525774961636548,0.01008899315238801,0.790494097037822,0.5618419967398451,0.007497498278706091,0.004440911238602817,0.002627192357065357,,,0.015257749616365557,0.0,0.0036306282177186564
2024-08-23 14:58:02.240255,0.016060369782844433,0.01525774961636548,0.00936854903999259,,0.013850065602074808,0.010118267409925406,,0.022332523253167112,0.03828750037884072,,0.49626060071627087,,0.0005804925565714038,0.016060369782844433,0.010809644496542682,1.0,0.5620881663113786,0.0082163504411056,0.004789561918905387,0.0028092119602780435,,,0.016060369782844475,0.0,0.00455316489599143
2024-08-23 14:58:02.245022,0.014989877625319774,0.016060369782844433,0.012313149328179035,,0.014743596775442791,0.011237485822400695,,0.006305401299894643,0.034913557925406825,,0.376264509158087,,0.0006695505905697786,0.01498987762531978,0.01163162434578395,0.6343729531538145,0.47056633015557425,0.008657680085051286,0.005031182455414861,0.0029407124519454167,,,0.014989877625319836,0.011567164179104477,0.0054757015742642025
2024-08-23 14:58:02.247720,0.01445413364322836,0.014989877625319774,0.01525774961636548,,0.01447533797450977,0.012132860552380921,,0.009256921034636462,0.027608564920902155,,0.40958989950577585,,0.0007576850852024803,0.014454133643228367,0.012307245453077063,0.7779061773170781,0.409455527331573,0.008947570279851554,0.005214265321287707,0.00304534534039147,,,0.01445413364322845,0.022761194029850745,0.006368479004850758
2024-08-23 14:58:02.252108,0.013651513476749408,0.01445413364322836,0.016060369782844433,,0.01367122640145279,0.012849193646436906,,0.007624523889799291,0.013064134027586886,,0.39170738033327474,,0.0008444359874025935,0.013651513476749408,0.01287027002392005,0.5655861737138821,0.3460026946179324,0.00906770339548247,0.005322902252476509,0.0031133492510178745,,,0.013651513476749533,0.034328358208955224,0.007291015683123531
2024-08-23 14:58:02.256529,0.01445413364322836,0.013651513476749408,0.014989877625319774,,0.013492387200830777,0.013207276918285403,0.00977107085284782,0.0052451593766952125,0.006834266694650865,0.032896961545562306,0.49791614619931984,,0.0009325704820352952,0.014454133643228367,0.013376954437945565,0.5269362354713678,0.36173332407202263,0.009294513080985632,0.005484376244492932,0.0032112120689120754,,,0.01445413364322845,0.04552238805970149,0.008183793113710086
