date,close,EMA_12,EMA_26,RSI,MACD,MACD_Signal,ATR
1995-10-05,0.0897348717951088,0.1918553021115689,0.2120077210727557,0.5382640099239889,0.3574833080493094,0.5161340677124607,0.1469967267044987
2011-02-02,0.1109449188050327,0.1879754958621202,0.208817741832503,0.4048789815987031,0.3538428430691587,0.4997553407787528,0.1274775803931244
1999-08-05,0.2429639634816053,0.2703174821057115,0.2593694903840382,0.6014889478328397,0.4649380646425794,0.5422395579954102,0.1585108397072128
2014-12-03,0.0456832074593281,0.2120391368110523,0.2262215925323978,0.3172139446776322,0.3811197678979559,0.5342879153539519,0.1888587329001837
2018-10-03,0.0335825959596846,0.1548784773567528,0.190624889527244,0.442240844303385,0.3049940472920439,0.4898366140891027,0.1645420401897086
2003-06-05,0.1589394926189124,0.1878157294181541,0.2084703389419429,0.5636244073770252,0.3541191358240969,0.4788556227124559,0.1855689859363435
1991-12-06,0.1346023212888559,0.1999011117049463,0.2151303953095007,0.494643330018515,0.3719228773460174,0.4789790446063364,0.1801409079694053
2022-08-03,0.1741672420348812,0.2357882168788272,0.2373322113971518,0.3823550242298984,0.4200064303301967,0.5031366928390938,0.166461049428407
2007-04-05,0.055608428127575,0.1892593648952349,0.2098392547455034,0.4798092151075707,0.355114753588949,0.4899938493760484,0.1519587630561723
1995-10-06,0.0658055726497464,0.1565024608398428,0.1885155704191166,0.507589529628729,0.3133131816636434,0.4585638929558102,0.1526167119006497
2011-02-03,0.1026512684527187,0.152682458304464,0.1837044524661371,0.3966942807190871,0.3130239719005627,0.4332752198802765,0.1386901225429722
1999-08-06,0.2373895244761515,0.2368386735230012,0.2338572041714131,0.5826474692518381,0.4295513412497442,0.4713494897778378,0.166269142199194
2014-12-04,0.0440516643357807,0.1826527280829202,0.2019378641756486,0.298423003979655,0.3537872570071295,0.4638998655923496,0.1937385091975766
2018-10-04,0.0690686588968413,0.1530286018534082,0.1825219502852959,0.4894307470374693,0.3162430202735655,0.4391546692605633,0.1738081421169504
2003-06-06,0.1646498935513284,0.189954101430376,0.203281961351551,0.5604839945556185,0.3698295550858536,0.4461708747745268,0.1852400032897443
