date,id,value,Monthly_Percentage_Change,Annual_Percentage_Change,MACD,Trend,Seasonal,Residual,Cumulative_Sum,Rolling_3M_Growth,Rolling_6M_Growth,Rolling_12M_Growth,CPI_Ratio_12M,Days_Since_Peak,Days_Since_Trough,RSI,CPI_Value,CPI_Trend,CPI_Cumulative_Sum,CPI_Peak,CPI_Days_Since_Peak,CPI_Trough,CPI_Days_Since_Trough
1965-10-01,0.242749731471536,0.0348223273778137,0.9800527815669896,0.8779488411994849,0.8797676268765915,0.0324558731421128,0.949327233006784,0.933105762922474,0.0555695112852404,0.9505111370316328,0.9314320884754914,0.8779488411994849,0.8835134542292524,0.2530672579453068,0.2419275065357168,0.915882325053476,0.0348223273778137,0.03408045544088876,5.488108363521803,0.8183212693542976,,0.0,
1965-11-01,0.2438238453276047,0.0351647298102405,0.9824117694011844,0.8782057408711598,0.8798429329941712,0.0327123783013445,0.8320003281768038,0.9372129726732172,0.0558532430360387,0.9547808280171004,0.9314045314352424,0.8782057408711598,0.8868578213298233,0.2542128603104213,0.2430226807037377,0.9233357899221556,0.0351647298102405,0.03423453653548085,5.523273093332044,0.8183212693542976,,0.0,
1965-12-01,0.2448979591836734,0.0355071322426674,0.9824011509650878,0.8800028684753122,0.879967818538082,0.0329500440985988,0.7960317150175342,0.9407233319884304,0.0561378684301465,0.9557489230079582,0.9304120973079796,0.8800028684753122,0.889884203876286,0.2553215077605322,0.2440825266727902,0.9287473812217684,0.0355071322426674,0.03440573775169429,5.558780225574711,0.8183212693542976,,0.0,
1966-01-01,0.2459720730397422,0.0356098529723955,0.9800454709203932,0.8799854314649475,0.8800561689884275,0.033187709895853,0.8702280221827721,0.9360960311898632,0.0564227619172473,0.955741782257236,0.9323349285517668,0.8799854314649475,0.8886339499002336,0.2564671101256467,0.2451777008408111,0.9233357899221554,0.0356098529723955,0.03457693896790773,5.594390078547107,0.8183212693542976,,0.0,
1966-02-01,0.2470461868958109,0.0362946578372492,0.985734477234752,0.8860399489526423,0.8802944960918843,0.0334731986888963,0.9146192841025425,0.9466559868590498,0.0567094426909672,0.9589800973086342,0.9396939952344596,0.8860399489526423,0.8967058066806048,0.2576127124907613,0.246272875008832,0.9362476568826346,0.0362946578372492,0.034805207256192315,5.630684736384357,0.8183212693542976,,0.0,
1966-03-01,0.2481203007518797,0.0366370602696761,0.982366579813027,0.8881337948599167,0.8805419586122206,0.0337963662058944,0.8113479143785014,0.9487171987142532,0.0569970171079968,0.9589462992982334,0.9406130686200002,0.8881337948599167,0.8983143093097892,0.2586474501108647,0.2472620645799477,0.9406228176848068,0.0366370602696761,0.0350534490197018,5.667321796654033,0.8183212693542976,,0.0,
1966-04-01,0.2491944146079484,0.036979462702103,0.9823562436916085,0.8889803838319434,0.8807937584247524,0.0341340255397984,0.8130585154974881,0.9489567590786532,0.0572854851683359,0.9612103040208352,0.9428260199813764,0.8889803838319434,0.8997617739762829,0.2597930524759794,0.2483572387479686,0.945924351820092,0.036979462702103,0.03531025084402196,5.704301259356136,0.8183212693542976,,0.0,
1966-05-01,0.2502685284640171,0.0372191444048018,0.981354304909572,0.8879917038276465,0.881014391382992,0.0344716848737023,0.8254016182632142,0.9462401248566268,0.0575745787789918,0.9569322848807046,0.9418101595202586,0.8879917038276465,0.8995435929240272,0.2609016999260902,0.2494170847170211,0.9477890293435371,0.0372191444048018,0.03555849260753144,5.741520403760938,0.8183212693542976,,0.0,
1966-06-01,0.2513426423200859,0.0373218651345299,0.9800299368403336,0.8848884222479281,0.8811658308577272,0.0347905048456287,0.0,0.9517039423024468,0.0578639404826406,0.9546522947628028,0.9395344643425032,0.8848884222479281,0.8974248693611406,0.2620473022912047,0.250512258885042,0.9459243518200922,0.0373218651345299,0.03577820083500536,5.778842268895468,0.8183212693542976,,0.0,
1966-07-01,0.2524167561761546,0.0375615468372287,0.9813471588658136,0.8879088354779766,0.8813035937799955,0.0350933838189589,0.8750756556183887,0.9382235175805564,0.058153927736606,0.95366981558749,0.9407836985913433,0.8879088354779766,0.8972129143490408,0.2631559497413156,0.2515721048540945,0.9444360312279846,0.0375615468372287,0.03602644259851485,5.816403815732697,0.8183212693542976,,0.0,
1966-08-01,0.2534908700322233,0.0382463517020824,0.985616892799075,0.894836750272323,0.8815664186914649,0.0353745250669304,0.8890747218426611,0.9491188976987416,0.0584457022771907,0.9578199878437192,0.9406713135141216,0.894836750272323,0.9036336889278228,0.2643015521064302,0.2526672790221154,0.947789029343537,0.0382463517020824,0.03634031149490615,5.854650167434779,0.8183212693542976,,0.0,
1966-09-01,0.2545649838882921,0.0385887541345093,0.982308512021072,0.8956620745943766,0.8818185798066879,0.0356266826810904,1.0,0.9501486905235454,0.058738370461085,0.960050076166764,0.9406156448338576,0.8956620745943766,0.903884866090718,0.2654471544715447,0.2537624531901363,0.97538019269858,0.0385887541345093,0.03666274045210812,5.893238921569289,0.8183212693542976,,0.0,
1966-10-01,0.2556390977443609,0.0389311565669362,0.9822985331017424,0.8977243068720232,0.882059512464849,0.0358643484783447,0.949327233006784,0.9537494402196844,0.0590319322882889,0.960982042768935,0.9405603210648712,0.8977243068720232,0.9037806775292264,0.2665558019216556,0.2548222991591888,1.0,0.0389311565669362,0.037005142884535,5.932170078136225,0.8183212693542976,,0.0,
1966-11-01,0.2567132116004296,0.0390338772966643,0.980014875639423,0.8955235163132107,0.8822149460511255,0.0360918700037649,0.8320003281768038,0.952054972186275,0.0593257622084856,0.9555112661389744,0.9392751547267776,0.8955235163132107,0.8998687265725709,0.2677014042867701,0.2559174733272097,1.0,0.0390338772966643,0.03732757184173698,5.971203955432889,0.8183212693542976,,0.0,
1966-12-01,0.2577873254564983,0.039170838269635,0.9803385100649716,0.8936338536496103,0.8823121870302034,0.0363338833460909,0.7960317150175342,0.9498025222060628,0.0596199495860062,0.9535915389231234,0.9395712228638572,0.8936338536496103,0.8968726603819752,0.268810051736881,0.2569773192962623,1.0,0.039170838269635,0.03763288067731762,6.010374793702525,0.8183212693542976,,0.0,
1967-01-01,0.2588614393125671,0.0391023577831496,0.9783921575138468,0.8921187756698988,0.8822993363431384,0.0366048803222284,0.8702280221827721,0.9397838688448744,0.0599139582348649,0.949791825790632,0.936738648782665,0.8921187756698988,0.8905947385891992,0.2699556541019956,0.2580724934642832,0.9830350907670848,0.0391023577831496,0.03792392274488046,6.049477151485674,0.8183212693542976,,0.0,
1967-02-01,0.2599355531686358,0.0394447602155765,0.982283678464229,0.8889781262671198,0.8823271599649036,0.0368657330265318,0.9146192841025425,0.9414846500471824,0.0602088605270332,0.9519953265437274,0.9335650324623476,0.8889781262671198,0.8919233319844557,0.2711012564671101,0.2591676676323041,0.9830350907670848,0.0394447602155765,0.03818643127640773,6.0889219117012505,0.8183212693542976,,0.0,
1967-03-01,0.2610096670247046,0.0394447602155765,0.979040415940518,0.8859511443456133,0.8822808821638034,0.0371120939139296,0.8113479143785014,0.936406142670235,0.0605037628192015,0.9507322994773508,0.9304534886587268,0.8859511443456133,0.8878555603831717,0.2721359940872137,0.2601568572034197,0.9825963431145094,0.0394447602155765,0.03842040627189943,6.128366671916827,0.8183212693542976,,0.0,
1967-04-01,0.2620837808807733,0.0397871626480034,0.9822738503959756,0.8858763944529748,0.8822827267552485,0.0373584548013273,0.8130585154974881,0.9390651301394772,0.0607995587546794,0.9545114272274804,0.9304300598719576,0.8858763944529748,0.8896790221443482,0.2732815964523282,0.2612520313714407,0.98095448869135,0.0397871626480034,0.03865438126739113,6.16815383456483,0.8183212693542976,,0.0,
1967-05-01,0.2631578947368421,0.0397871626480034,0.979040415940518,0.8837753535399343,0.882216601374378,0.0376294517774648,0.8254016182632142,0.9318126342284104,0.0610953546901572,0.9513538897235054,0.9295031478070898,0.8837753535399343,0.8859775979046844,0.274390243902439,0.2623118773404931,0.9789705812633656,0.0397871626480034,0.03886838278765793,6.207940997212833,0.8183212693542976,,0.0,
1967-06-01,0.2642320085929108,0.0404719675128572,0.9854877474831216,0.8887265242232782,0.8823092800928539,0.0379337799324854,0.0,0.9533036741873032,0.0613929379122543,0.9576308071785368,0.934395182759838,0.8887265242232782,0.8931552383371286,0.2755358462675537,0.263407051508514,0.9809544886913498,0.0404719675128572,0.03913089131918521,6.2484129647256905,0.8183212693542976,,0.0,
1967-07-01,0.2653061224489795,0.040814369945284,0.982244720355836,0.8895439193199428,0.88241967012922,0.0382641933579365,0.8750756556183887,0.941857170339131,0.061691414777661,0.9576023619332722,0.9380796655702488,0.8895439193199428,0.8943159619862815,0.2766444937176645,0.2644668974775666,0.9814786770759916,0.040814369945284,0.039401959911523156,6.289227334670975,0.8183212693542976,,0.0,
1967-08-01,0.2663802363050483,0.0411567723777109,0.9822351266300416,0.8864738714923424,0.882542678548134,0.0386119969636744,0.8890747218426611,0.941674169049751,0.0619907852863773,0.9607313389123666,0.9380332336509606,0.8864738714923424,0.8959627271638966,0.277790096082779,0.2655620716455875,0.9825963431145094,0.0411567723777109,0.03964449496782552,6.330384107048686,0.8183212693542976,,0.0,
1967-09-01,0.267454350161117,0.0414991748101378,0.9822255901802224,0.8863985982328295,0.882674171358857,0.0389742923863181,1.0,0.939803437673464,0.0622910494384032,0.9575459839696852,0.941088453940138,0.8863985982328295,0.8976024504579705,0.2789356984478935,0.2666572458136084,0.9830350907670848,0.0414991748101378,0.039887030024127905,6.371883281858824,0.8183212693542976,,0.0,
1967-10-01,0.2685284640171858,0.0418415772425647,0.9822161104949848,0.8863237832580015,0.8828108129915306,0.0393510796258676,0.949327233006784,0.9397503745430686,0.0625922072337387,0.9575180481823388,0.941033072303476,0.8863237832580015,0.8992351769407998,0.2800443458980045,0.2677170917826609,0.9814786770759916,0.0418415772425647,0.04012956508043027,6.4137248591013885,0.8183212693542976,,0.0,
1967-11-01,0.2696025778732545,0.0425263821074184,0.9853729581974966,0.8911973372067589,0.8830555831124455,0.0397423586823228,0.8320003281768038,0.9491801838339292,0.0628951523156934,0.9605818952357532,0.9471250523362768,0.8911973372067589,0.9058118614725053,0.281189948263119,0.2688122659506818,0.9830350907670848,0.0425263821074184,0.040420607147993115,6.456251241208807,0.8183212693542976,,0.0,
1967-12-01,0.2706766917293233,0.0428687845398453,0.9821880070033528,0.8928875125948613,0.8832766282017811,0.0401481295556837,0.7960317150175342,0.9481674032731996,0.0631989910409576,0.9605450902826588,0.9439510026795472,0.8928875125948613,0.9062927144753068,0.2822985957132299,0.2698721119197343,0.9830350907670848,0.0428687845398453,0.04072876933717731,6.499120025748652,0.8183212693542976,,0.0,
1968-01-01,0.271750805585392,0.0432111869722722,0.9821787493825794,0.8963602328647983,0.8834765662710552,0.0405683922459504,0.8702280221827721,0.945298225683802,0.0635037234095315,0.9605085037565856,0.9438875479775278,0.8963602328647983,0.9061850289482678,0.2834441980783444,0.2709672860877552,0.983977585724469,0.0432111869722722,0.04107117176960419,6.542331212720923,0.8183212693542976,,0.0,
1968-02-01,0.2728249194414607,0.0435535894046991,0.9821695460587024,0.8962555711864256,0.8836576890047336,0.0410031467531229,0.9146192841025425,0.9424795061832328,0.063809349421415,0.9573808414391776,0.9438244721095504,0.8962555711864256,0.906077984883788,0.284589800443459,0.2720624602557762,0.9847058772824476,0.0435535894046991,0.041413574202031074,6.585884802125623,0.8183212693542976,,0.0,
1968-03-01,0.2738990332975295,0.043895991837126,0.9821603965554327,0.8991250455351391,0.8838220063018778,0.0414379012602953,0.8113479143785014,0.9416788549956294,0.0641158690766081,0.9573538843496384,0.943761771693168,0.8991250455351391,0.9054865010146602,0.2856614929785662,0.2730869780258602,1.0,0.043895991837126,0.04178451017049353,6.629780793962749,0.8183212693542976,,0.0,
1968-04-01,0.2749731471535983,0.0442383942695528,0.9821513004020368,0.8990123471468211,0.8839712843846761,0.0418871475843735,0.8130585154974881,0.9391048775737868,0.0644232823751108,0.9573270853661966,0.9436994433860816,0.8990123471468211,0.9048988096438306,0.2868070953436807,0.2741821521938811,1.0,0.0442383942695528,0.04215544613895598,6.674019188232302,0.8183212693542976,,0.0,
1968-05-01,0.276047261009667,0.0445807967019797,0.9821422571332532,0.9018731523887408,0.8841070784324989,0.0423363939084517,0.8254016182632142,0.9364060753921262,0.0647315893169231,0.957300443101956,0.9406017816816848,0.9018731523887408,0.9038334247488562,0.2879157427937916,0.2752419981629336,1.0,0.0445807967019797,0.04255491564345401,6.718599984934282,0.8183212693542976,,0.0,
1968-06-01,0.2771213748657357,0.0452656015668335,0.9852261166379146,0.9016326042002312,0.8843364122354712,0.0427856402325298,0.0,0.953851327114366,0.0650416835453546,0.960293464582931,0.943514658287426,0.9016326042002312,0.9084328001463144,0.2890613451589061,0.2763371723309545,1.0,0.0452656015668335,0.04295438514795203,6.763865586501115,0.8183212693542976,,0.0,
1968-07-01,0.2781954887218045,0.0459504064316872,0.9851904641843272,0.9043485197986656,0.8846364186807633,0.0432493783735138,0.8750756556183887,0.9477415589806246,0.0653535650604053,0.9632690847762252,0.9464104505728984,0.9043485197986656,0.912520580010882,0.290169992609017,0.277397018300007,1.0,0.0459504064316872,0.04338238818848563,6.809815992932802,0.8183212693542976,,0.0,
1968-08-01,0.2792696025778732,0.0462928088641141,0.982097818147684,0.9042215746022572,0.8848827248724649,0.0437131165144977,0.8890747218426611,0.9446532264174246,0.0656663402187656,0.963225450997152,0.9463412888232848,0.9042215746022572,0.9109623547957316,0.2913155949741316,0.278492192468028,1.0,0.0462928088641141,0.04381039122901923,6.856108801796916,0.8183212693542976,,0.0,
1968-09-01,0.2803437164339419,0.046635211296541,0.9820890827128064,0.904095385032018,0.8850841513077442,0.0442058382892931,1.0,0.9395568943325734,0.0659800090204355,0.9601542365300554,0.9462725303491794,0.904095385032018,0.909415453891738,0.2924611973392461,0.2795873666360489,1.0,0.046635211296541,0.04423839426955283,6.902744013093457,0.8183212693542976,,0.0,
1968-10-01,0.2814178302900107,0.0473200161613948,0.9851203781644546,0.906779815385268,0.8853537717632796,0.0447420355148058,0.949327233006784,0.9441873618886616,0.0662954651087246,0.9600858193063644,0.9491350515622152,0.906779815385268,0.9129803339153412,0.293569844789357,0.2806472126051014,1.0,0.0473200161613948,0.04469493084612201,6.950064029254852,0.8183212693542976,,0.0,
1968-11-01,0.2824919441460795,0.0476624185938216,0.9820631733634668,0.9037212832087425,0.8855680963039464,0.0452927245572242,0.8320003281768038,0.9407902353506632,0.0666118148403233,0.960051903911192,0.949058593824948,0.9037212832087425,0.9114376850529988,0.2947154471544716,0.2817423867731223,1.0,0.0476624185938216,0.04512293388665561,6.997726447848674,0.8183212693542976,,0.0,
1968-12-01,0.2835660580021482,0.0483472234586754,0.985068853060862,0.9063831277112968,0.8858423070700138,0.0458434135996426,0.7960317150175342,0.9448402092627868,0.0669299518585412,0.9629688694586708,0.948907000386217,0.9063831277112968,0.9149683454408396,0.2958240946045825,0.2828022327421748,1.0,0.0483472234586754,0.04557947046322478,7.046073671307349,0.8183212693542976,,0.0,
1969-01-01,0.2846401718582169,0.0486896258911023,0.9820377006885544,0.9062524495625888,0.8860546606538983,0.046394102642061,0.8702280221827721,0.9388956300421208,0.0672489825200687,0.9599513106569552,0.9458682541633208,0.9062524495625888,0.9129603833926604,0.296969696969697,0.2838974069101957,1.0,0.0486896258911023,0.04603600703979396,7.094763297198451,0.8183212693542976,,0.0,
1969-02-01,0.2857142857142857,0.0490320283235292,0.9820293049329571,0.9061225356135808,0.8862161306496465,0.0469447916844795,0.9146192841025425,0.933401293816016,0.0675689068249058,0.9599181584545228,0.945802222386297,0.9061225356135808,0.9109676946474394,0.2981152993348116,0.2849925810782166,1.0,0.0490320283235292,0.046492543616363145,7.14379532552198,0.8183212693542976,,0.0,
1969-03-01,0.2867883995703544,0.0500592356208098,0.987982036362034,0.9115148167026168,0.8865471978334676,0.0475099725438036,0.8113479143785014,0.9463858572232512,0.0678915120596717,0.9627616582443072,0.9514814255221256,0.9115148167026168,0.9189951667087756,0.299150036954915,0.2859817706493323,1.0,0.0500592356208098,0.047006147265003455,7.19385456114279,0.8183212693542976,,0.0,
1969-04-01,0.2878625134264231,0.0507440404856636,0.9849519581582514,0.9141230539042872,0.8869017157811567,0.0480896452200336,0.8130585154974881,0.9491414336812944,0.0682159045810568,0.9656220088124636,0.951318681650641,0.9141230539042872,0.921044763902761,0.3002956393200295,0.2870769448173532,1.0,0.0507440404856636,0.047548284449679346,7.244598601628454,0.8183212693542976,,0.0,
1969-05-01,0.2889366272824919,0.0510864429180904,0.9819799018091157,0.9139714562958744,0.8871649150633361,0.0486838097131692,0.8254016182632142,0.9430635330298665,0.0685411907457515,0.9655733870867196,0.9512379993075744,0.9139714562958744,0.9176575161072288,0.3014042867701404,0.2881367907864057,1.0,0.0510864429180904,0.048090421634355236,7.295685044546544,0.8183212693542976,,0.0,
1969-06-01,0.2900107411385607,0.0517712477829442,0.984903236656457,0.913670882363344,0.8874592206410225,0.0492924660232106,0.0,0.9563860947011964,0.0688682641970654,0.9625601869527792,0.951077994436212,0.913670882363344,0.9196948598374262,0.302549889135255,0.2892319649544266,1.0,0.0517712477829442,0.048632558819031134,7.347456292329488,0.8183212693542976,,0.0,
1969-07-01,0.2910848549946294,0.052456052647798,0.984871199384785,0.9133737534042524,0.8877745433382352,0.0499156141501578,0.8750756556183887,0.9461805563608064,0.0691971249349985,0.9624811524846976,0.9538228174983894,0.9133737534042524,0.921714203320762,0.3036585365853659,0.2902918109234791,1.0,0.052456052647798,0.04917469600370703,7.399912344977286,0.8183212693542976,,0.0,
1969-08-01,0.2921589688506981,0.0527984550802248,0.9819399631424228,0.9132264623345314,0.8879970873380518,0.0505677459109164,0.8890747218426611,0.9388122111946235,0.0695268793162413,0.9624419609421464,0.9537360418411456,0.9132264623345314,0.9183687040843512,0.3048041389504804,0.2913869850915,1.0,0.0527984550802248,0.049716833188382915,7.4527108000575115,0.8183212693542976,,0.0,
1969-09-01,0.2932330827067669,0.0534832599450786,0.9848237946413358,0.9157778069263912,0.8882500570418106,0.051219877671675,1.0,0.9383550202647566,0.0698584209841032,0.9623642203413476,0.9506857387266394,0.9157778069263912,0.9199210821419416,0.305949741315595,0.2924821592595209,1.0,0.0534832599450786,0.050287503909094394,7.50619406000259,0.8183212693542976,,0.0,
1969-10-01,0.2943071965628356,0.0541680648099324,0.9847926173976655,0.9154721076180372,0.8885239817021765,0.051857517615528,0.949327233006784,0.9404122969759308,0.0701917499385843,0.9622873247470792,0.950531862106686,0.9154721076180372,0.9214592181990032,0.3070583887657059,0.2935420052285734,1.0,0.0541680648099324,0.05085817462980586,7.560362124812523,0.8183212693542976,,0.0,
1969-11-01,0.2953813104189043,0.0548528696747861,0.9847617744944104,0.9179954870148148,0.8888112024150366,0.0524951575593809,0.8320003281768038,0.9433610048316908,0.0705268661796846,0.9650559412411964,0.9532254004735182,0.9179954870148148,0.9225318836777384,0.3082039911308204,0.2946371793965943,1.0,0.0548528696747861,0.051457378886552906,7.615214994487308,0.8183212693542976,,0.0,
1969-12-01,0.2964554242749731,0.0555376745396399,0.9847312605821228,0.917679904947326,0.889105567092525,0.0531327975032338,0.7960317150175342,0.9451947064079778,0.0708637697074041,0.9649651568193892,0.9530589072042918,0.917679904947326,0.9235943147289154,0.3093126385809313,0.2956970253656468,1.0,0.0555376745396399,0.05205658314329994,7.670752669026949,0.8183212693542976,,0.0,
1970-01-01,0.2975295381310419,0.0562224794044936,0.9847010704248728,0.9201758951689786,0.8894021743100782,0.0537559456301809,0.8702280221827721,0.9458532627021294,0.0712024605217429,0.9648753459570654,0.9528942236445131,0.9201758951689786,0.9241992451794958,0.3104582409460459,0.2967921995336677,1.0,0.0562224794044936,0.05268432093608255,7.726975148431443,0.8183212693542976,,0.0,
1970-02-01,0.2986036519871106,0.0569072842693474,0.9846711988972512,0.9226579413111812,0.8896971583642345,0.0543646019402223,0.9146192841025425,0.9472321449180194,0.0715429386227008,0.9647864930772728,0.9555448621377088,0.9226579413111812,0.924353056915759,0.3116038433111604,0.2978873737016886,1.0,0.0569072842693474,0.05334059226490073,7.78388243270079,0.8183212693542976,,0.0,
1970-03-01,0.2996777658431793,0.0575920891342012,0.9846416409814676,0.9195293132723902,0.8899875090675338,0.0549732582502638,0.8113479143785014,0.9505990556279468,0.0718852040102779,0.9646985829336054,0.955368108876616,0.9195293132723902,0.9249481609625828,0.3126385809312639,0.2988765632728044,1.0,0.0575920891342012,0.053968330057683346,7.841474521834991,0.8183212693542976,,0.0,
1970-04-01,0.3007518796992481,0.0582768939990549,0.9846123917645436,0.919211365976134,0.8902709208127165,0.0555819145603052,0.8130585154974881,0.9525219766120604,0.0722292566844742,0.964611600601481,0.9551932510928546,0.919211365976134,0.9255374345533705,0.3137841832963784,0.2999717374408253,1.0,0.0582768939990549,0.05459606785046595,7.899751415834046,0.8183212693542976,,0.0,
1970-05-01,0.3018259935553168,0.0586192964314818,0.981811931188053,0.9190537025503804,0.890440014608242,0.0561905708703466,0.8254016182632142,0.9464316328519772,0.0725742030019802,0.9618071813907428,0.9523316646043104,0.9190537025503804,0.921002552696576,0.3148928307464893,0.3010315834098778,1.0,0.0586192964314818,0.05522380564324858,7.958370712265528,0.8183212693542976,,0.0,
1970-06-01,0.3029001074113855,0.0593041012963356,0.9845690862529576,0.9187409603451973,0.890623267744306,0.056799227180388,0.0,0.9596353088167836,0.0729209366061053,0.961736206192859,0.9521747705332266,0.9187409603451973,0.9216052497369458,0.3160384331116038,0.3021267575778987,1.0,0.0593041012963356,0.055851543436031194,8.017674813561863,0.8183212693542976,,0.0,
1970-07-01,0.3039742212674543,0.0596465037287625,0.981790501946448,0.9158584475795394,0.8907098743454325,0.0573933916735237,0.8750756556183887,0.9421771877827164,0.07326856385354,0.9589758609189007,0.9493593141425016,0.9158584475795394,0.9175659379070726,0.3171470805617147,0.3031866035469511,1.0,0.0596465037287625,0.056450747692778226,8.077321317290625,0.8183212693542976,,0.0,
1970-08-01,0.3050483351235231,0.0599889061611893,0.981783432316613,0.915712007014288,0.8907197737570651,0.0579440807159421,0.8890747218426611,0.9374760126045358,0.0736170847442843,0.9589479841574424,0.9465734163490546,0.915712007014288,0.9135636920804446,0.3182926829268293,0.3042817777149721,1.0,0.0599889061611893,0.05704995194952528,8.137310223451815,0.8183212693542976,,0.0,
1970-09-01,0.3061224489795918,0.0606737110260431,0.984512381942061,0.915421494194814,0.8907751138100359,0.0584512943076433,1.0,0.940178132448796,0.0739673929216479,0.958892661718466,0.9464490493300264,0.915421494194814,0.9146217941924124,0.3194382852919438,0.305376951882993,1.0,0.0606737110260431,0.05764915620627232,8.197983934477858,0.8183212693542976,,0.0,
1970-10-01,0.3071965628356605,0.0613585158908969,0.9844844637481756,0.9151340967943158,0.8908654248492064,0.0589295242655329,0.949327233006784,0.9456782289666044,0.0743194883856306,0.9615276595317248,0.9463259744358704,0.9151340967943158,0.9156702751117616,0.3205469327420547,0.3064367978520455,1.0,0.0613585158908969,0.05824836046301935,8.259342450368754,0.8183212693542976,,0.0,
1970-11-01,0.3082706766917293,0.0620433207557506,0.9844568289877308,0.9148497649660894,0.890982105623557,0.0594077542234226,0.8320003281768038,0.9520538034876131,0.0746733711362325,0.964149144535685,0.9488768911539992,0.9148497649660894,0.9167092654710656,0.3216925351071693,0.3075319720200664,1.0,0.0620433207557506,0.058847564719766404,8.321385771124504,0.8183212693542976,,0.0,
1970-12-01,0.309344790547798,0.0627281256206044,0.98442947336628,0.914568449921186,0.8911181167514036,0.059900475998218,0.7960317150175342,0.9569739591572636,0.0750290411734537,0.9640678500788498,0.9487422532212728,0.914568449921186,0.9177388935486503,0.3228011825572802,0.3085918179891189,1.0,0.0627281256206044,0.059446768976513444,8.384113896745108,0.8183212693542976,,0.0,
1971-01-01,0.3104189044038667,0.0630705280530313,0.9817214043081082,0.9117916170005688,0.8911620710782049,0.0603931977730135,0.8702280221827721,0.9527500034461442,0.0753856048539844,0.961358722621373,0.948675453424316,0.9117916170005688,0.9142461636797574,0.3239467849223947,0.3096869921571398,1.0,0.0630705280530313,0.060017439697224916,8.44718442479814,0.8183212693542976,,0.0,
1971-02-01,0.3114930182599355,0.0630705280530313,0.979040415940518,0.9065585656983418,0.8910277485461409,0.0608859195478089,0.9146192841025425,0.9413741508488868,0.0757421685345151,0.956061577814779,0.9460238097918856,0.9065585656983418,0.9067038994800838,0.3250923872875093,0.3107821663251607,1.0,0.0630705280530313,0.06053104334586523,8.510254952851172,0.8183212693542976,,0.0,
1971-03-01,0.3125671321160043,0.0634129304854581,0.9817146850390164,0.9038525607153958,0.8908609328340406,0.0613641495056985,0.8113479143785014,0.9399469109276706,0.0760996258583555,0.9534199102928752,0.943333105581166,0.9038525607153958,0.9045316039934136,0.3261271249076127,0.3117713558962764,1.0,0.0634129304854581,0.06101611345846999,8.57366788333663,0.8183212693542976,,0.0,
1971-04-01,0.313641245972073,0.063755332917885,0.9817079993662702,0.9011746700699346,0.89067056053601,0.0618133958297767,0.8130585154974881,0.9377420789021516,0.0764579768255054,0.9534068664851136,0.940669718164464,0.9011746700699346,0.9027884972561444,0.3272727272727272,0.3128665300642973,1.0,0.063755332917885,0.06147265003503916,8.637423216254517,0.8183212693542976,,0.0,
1971-05-01,0.3147153598281417,0.0644401377827388,0.9843622781365324,0.9035258973860156,0.8905695533887723,0.0622336585200434,0.8254016182632142,0.9435439670126522,0.0768181150792746,0.9585983019742372,0.940579250558608,0.9035258973860156,0.9055093651903648,0.3283813747228381,0.3139263760333498,1.0,0.0644401377827388,0.0619577201476439,8.701863354037256,0.8183212693542976,,0.0,
1971-06-01,0.3157894736842105,0.0651249426475925,0.9843358669097532,0.9033109282190872,0.8905397127516684,0.0626249375764986,0.0,0.9613661975667762,0.0771800406196629,0.961161573246992,0.9404896921749224,0.9033109282190872,0.9082108228203968,0.3295269770879527,0.3150215502013707,1.0,0.0651249426475925,0.06244279026024865,8.766988296684849,0.8183212693542976,,0.0,
1971-07-01,0.3168635875402792,0.0654673450800194,0.9816750662375572,0.9032042725655726,0.8904603177355567,0.0630017248160481,0.8750756556183887,0.94879070040548,0.0775428598033609,0.9611292886029748,0.9404452496687322,0.9032042725655726,0.90606360073971,0.3306356245380636,0.3160813961704232,1.0,0.0654673450800194,0.0629278603728534,8.832455641764868,0.8183212693542976,,0.0,
1971-08-01,0.3179377013963479,0.0658097475124463,0.9816685769511114,0.9030981638641272,0.8903430028500355,0.063407495689409,0.8890747218426611,0.9473457814462064,0.0779065726303684,0.95849524618289,0.942972123592112,0.9030981638641272,0.9039315881487622,0.3317812269031781,0.3171765703384441,1.0,0.0658097475124463,0.06341293048545814,8.898265389277315,0.8183212693542976,,0.0,
1971-09-01,0.3190118152524167,0.0661521499448732,0.9816621195530508,0.9004719416580045,0.8901973155868916,0.0638277583796757,1.0,0.9442838085231906,0.0782711791006855,0.9558872189965836,0.9429215861136444,0.9004719416580045,0.902220877844102,0.3329268292682927,0.318271744506465,1.0,0.0661521499448732,0.06386946706202731,8.964417539222188,0.8183212693542976,,0.0,
1971-10-01,0.3200859291084855,0.0664945523773,0.9816556938089026,0.8978723816062592,0.8900310595066719,0.0642335292530366,0.949327233006784,0.9437319573799408,0.0786366792143123,0.9558683229670256,0.9428713006924258,0.8978723816062592,0.9009262215043354,0.3340354767184036,0.3193315904755175,1.0,0.0664945523773,0.06429747010256091,9.030912091599488,0.8183212693542976,,0.0,
1971-11-01,0.3211600429645542,0.0668369548097269,0.981649299486486,0.8952990797368543,0.8898505829125634,0.0646248083094918,0.8320003281768038,0.9443987288221164,0.0790030729712486,0.9558495197926496,0.9402696852274056,0.8952990797368543,0.9000429532063587,0.3351810790835181,0.3204267646435385,1.0,0.0668369548097269,0.06469693960705893,9.097749046409215,0.8183212693542976,,0.0,
