date,id,value,Lag_1,Lag_3,Lag_12,Rolling_Mean_3M,Rolling_Mean_6M,Rolling_Mean_12M,Rolling_Std_3M,Rolling_Std_6M,Rolling_Std_12M,MoM_Percentage_Change,YoY_Percentage_Change,Cumulative_Sum,Cumulative_Product,Trend,Seasonal,Residual,EMA_12,EMA_26,EMA_50,ROC,RSI,Z_Score,Days_Since_Peak,Days_Since_Trough,Consumer_Confidence_Cumulative_Sum,Consumer_Confidence_Peak,Consumer_Confidence_Days_Since_Peak,Consumer_Confidence_Trough,Consumer_Confidence_Days_Since_Trough
2004-11-01,0.2013888888888889,0.7157160951805022,0.7060734883972799,0.7373329843341487,0.6958442019501856,0.7143969449616723,0.7220844135255629,0.7447957688379496,0.0410879980017547,0.0391392008561276,0.0619767757616351,0.5980486430583408,0.6219862552886242,0.2038495676353236,0.7157160951804933,0.7278787768496748,0.3969685684505748,0.5681283355593862,0.6742932478503292,0.6125241397184418,0.5962384363453026,0.6219862552886231,0.6500117850925017,0.715716095180503,0.1986262163709216,0.1329311420844601,42.01759738130266,1.0,,0.4826839240746245,
2004-12-01,0.2048611111111111,0.7361144958014805,0.7157160951805022,0.7194768622566396,0.7413795697080747,0.7200623916278417,0.7241759676435233,0.74428451900447,0.0962381586914433,0.0438968926230276,0.0613084346468773,0.635720395125644,0.5934722630241186,0.207370878846256,0.7361144958014716,0.72421845744908,0.7976204807601448,0.5774891447567896,0.678627281438807,0.6166535826327397,0.597459879424779,0.5934722630241182,0.647802815762564,0.7361144958014804,0.2020606754436176,0.1391720407738714,42.75371187710414,1.0,,0.4826839240746245,
2005-01-01,0.2083333333333333,0.7339031647607097,0.7361144958014805,0.7060734883972799,0.78336477334609,0.7295389525070615,0.722910377572143,0.7394816919973941,0.0691059909330572,0.0371419324941444,0.027635748554879,0.5564959496020364,0.543610902543796,0.2108916780296065,0.7339031647607026,0.7198731227362494,1.0,0.5501932896420954,0.6819009680251469,0.6202653460274057,0.5985073406308956,0.543610902543797,0.5822068046978497,0.7339031647607099,0.2056096164854035,0.1456209694195964,43.48761504186485,1.0,,0.4826839240746245,
2005-02-01,0.2118055555555555,0.7105262366154292,0.7339031647607097,0.7157160951805022,0.766290890820418,0.7277717019647181,0.7181624165043612,0.7340668259039482,0.0886454157980187,0.0340078328598911,0.0056647834658194,0.4824096101066676,0.536427119217293,0.2144070643499465,0.7105262366154239,0.7098257383185249,0.9017150054685884,0.5198700176351849,0.6805103858514059,0.6213705971658179,0.5981808565395745,0.5364271192172932,0.4476602909893682,0.7105262366154299,0.2091585575271894,0.1520698980653214,44.19814127848028,1.0,,0.4826839240746245,
2005-03-01,0.2152777777777778,0.6760324809930829,0.7105262366154292,0.7361144958014805,0.7410787083419841,0.7073125753962852,0.710467628870374,0.7277506993897731,0.1864115243231542,0.0847671186105934,0.0309590381171622,0.4433118530821122,0.5258189181225683,0.2179144637366424,0.6760324809930758,0.6911585532299043,0.7318415748175653,0.4889515328544718,0.6731945422486767,0.6190902662005158,0.5959004658281337,0.5258189181225692,0.284521569098492,0.676032480993084,0.2123640526617057,0.1578947368421052,44.874173759473365,1.0,,0.4826839240746245,
2005-04-01,0.21875,0.6477214264439084,0.6760324809930829,0.7339031647607097,0.7153701046094962,0.6779659714627453,0.7001324206874688,0.7211818693864771,0.2017320174924873,0.1527628371541062,0.0812451249011732,0.4647602658017115,0.5227441770742745,0.2214153077770156,0.6477214264439013,0.6669940832727086,0.6270478161052893,0.4811697776009538,0.6619654127704955,0.6142672981283042,0.5920953076699043,0.5227441770742742,0.2719125508191498,0.6477214264439084,0.2159129937034917,0.1643436654878302,45.52189518591727,1.0,,0.4826839240746245,
2005-05-01,0.2222222222222222,0.6579356698227024,0.6477214264439084,0.7105262366154292,0.7035913821270299,0.6600578326336883,0.6898984597102764,0.7167486029733148,0.0896865705057162,0.1722282542590212,0.1044874660298628,0.6001914293216347,0.5476351711112998,0.2249185168971726,0.657935669822697,0.6441474910463434,0.6069341144749956,0.5759101557423918,0.6542817722725722,0.6107798774909661,0.58902175083076,0.5476351711113,0.3327409941270099,0.6579356698227031,0.2193474527761877,0.1705845641772415,46.17983085573998,1.0,,0.4826839240746245,
2005-06-01,0.2256944444444444,0.6955282975157875,0.6579356698227024,0.6760324809930829,0.7243056871824027,0.6666965477144817,0.6827099081048384,0.7139542574549012,0.1606413360541261,0.1415247800454382,0.103450435398804,0.6964799575133199,0.5668277450284696,0.2284304304862247,0.6955282975157839,0.6269424363730991,0.5540324428988015,0.7461253376549664,0.6544709645792146,0.6111512969165709,0.5882121220931751,0.5668277450284704,0.470274806035612,0.6955282975157879,0.2228963938179736,0.1770334928229665,46.875359153255765,1.0,,0.4826839240746245,
2005-07-01,0.2291666666666666,0.6814630286510273,0.6955282975157875,0.6477214264439084,0.7410486222053727,0.6781862374723708,0.6734218091809918,0.708168370053734,0.120169378678382,0.0918017735414933,0.0963838081676965,0.5148783281269596,0.531998483158095,0.2319390873012004,0.6814630286510219,0.6150286441446049,0.3626662927066491,0.7642263738680697,0.6521277144271203,0.6101480732243871,0.5866322924453975,0.5319984831580957,0.4660201919937426,0.6814630286510273,0.2263308528906697,0.1832743915123778,47.556822181906796,1.0,,0.4826839240746245,
2005-08-01,0.2326388888888889,0.5926036241760144,0.6814630286510273,0.6579356698227024,0.7373329843341487,0.6559393705002332,0.6525355764030056,0.694114842488311,0.3611678653760953,0.1618270989707484,0.1582378514230833,0.2521271596750955,0.4356026503919795,0.235427168967011,0.5926036241760109,0.605937026231647,0.0719524370986164,0.5579675108871598,0.6343297712965175,0.6007084669291629,0.5800479731663621,0.435602650391979,0.3011126662482599,0.5926036241760155,0.2298797939324556,0.1897233201581027,48.14942580608281,1.0,,0.4826839240746245,
