date,value,Lag_1,Lag_3,Lag_12,Rolling_Mean_3M,Rolling_Mean_6M,Rolling_Mean_12M,Rolling_Std_3M,Rolling_Std_6M,Rolling_Std_12M,MoM_Percentage_Change,YoY_Percentage_Change,Cumulative_Sum,Cumulative_Product,Trend,Seasonal,Residual,EMA_12,EMA_26,EMA_50,ROC,RSI,Z_Score,Days_Since_Peak,Days_Since_Trough,Unemployment_Rate_Cumulative_Sum,Unemployment_Rate_Trough,Unemployment_Rate_Days_Since_Trough
1959-11-01,0.2682926829268292,0.2601626016260163,0.2195121951219512,0.3008130081300812,0.2993630573248408,0.3366733466933867,0.3726571113561189,0.0243221290105236,0.0623149369901483,0.0822110706432251,0.0812283073614635,0.14585991130551,0.1244117084369618,0.2682926829268275,0.3399668325041459,0.0528059872478792,0.4049800335962111,0.3955662699024149,0.4072058319988615,0.3667585962631369,0.1458599113055099,0.2758620689655173,0.2682926829268292,0.2701136780344701,0.0913672385935215,24.081300813008127,0.0,
1959-12-01,0.2276422764227642,0.2682926829268292,0.2439024390243902,0.3008130081300812,0.2929936305732484,0.342685370741483,0.3627342888643879,0.0421271631944702,0.0527776699296073,0.0689924935602441,0.0405976597100278,0.1233825405503918,0.1254256743830112,0.2276422764227628,0.3421779988944166,0.0640579726918062,0.3364867070898512,0.3886498119281175,0.4034504206487847,0.3665588518545523,0.1233825405503918,0.2666666666666665,0.2276422764227641,0.2723138980564723,0.0925213510810187,24.30894308943089,0.0,
1960-01-01,0.2195121951219512,0.2276422764227642,0.2601626016260163,0.2845528455284553,0.2770700636942675,0.344689378757515,0.3539140022050716,0.0511839047633129,0.048707096335156,0.0595405393063745,0.0669688028773798,0.1266792215944758,0.1264205088961162,0.2195121951219499,0.3466003316749584,0.1192871302850022,0.3182745438143268,0.3806941771909852,0.3988078500527576,0.3656204697368218,0.1266792215944758,0.3076923076923077,0.2195121951219511,0.2745874587458746,0.0937139339847657,24.52845528455284,0.0,
1960-02-01,0.1869918699186991,0.2195121951219512,0.2682926829268292,0.2764227642276423,0.2452229299363057,0.3366733466933867,0.3417861080485115,0.0421271631944683,0.0687965084513443,0.0585880618881461,0.0442333691545047,0.1118771745028568,0.1273388176774439,0.186991869918698,0.3510226644555002,0.0,0.2634959524023195,0.3655494973778888,0.3898478221170561,0.3617330036249945,0.1118771745028567,0.2666666666666665,0.1869918699186991,0.2768610194352768,0.0949065168885127,24.71544715447154,0.0,
1960-03-01,0.2357723577235772,0.1869918699186991,0.2276422764227642,0.2520325203252032,0.2484076433121019,0.3346693386773547,0.3395810363836823,0.0486442580210437,0.0680200966606169,0.055496321368646,0.1233100495718793,0.1538875437180522,0.1283719150564376,0.2357723577235758,0.3532338308457711,0.0433626134974289,0.3389182051532232,0.3653542516277839,0.3885435271412172,0.3624768121038587,0.1538875437180522,0.411764705882353,0.2357723577235772,0.278987898789879,0.0960221589597599,24.951219512195117,0.0,
1960-04-01,0.2195121951219512,0.2357723577235772,0.2195121951219512,0.2195121951219512,0.2484076433121019,0.3246492985971944,0.3395810363836825,0.0486442580210437,0.0611679382649483,0.055496321368646,0.0598534541752207,0.1638418079096045,0.1293667495695427,0.2195121951219499,0.3554449972360419,1.0,0.2984194646873038,0.3609825492445491,0.3850051708790838,0.3616985099763515,0.1638418079096045,0.3999999999999999,0.2195121951219511,0.2812614594792813,0.0972147418635069,25.170731707317067,0.0,
1960-05-01,0.2113821138211382,0.2195121951219512,0.1869918699186991,0.2113821138211382,0.2579617834394904,0.31062124248497,0.3395810363836823,0.0243221290105207,0.0388686266632094,0.055496321368646,0.0668267064166117,0.1638418079096045,0.1303424526497034,0.2113821138211369,0.3593145384190158,0.8041869060800835,0.2846793371518106,0.3551801692383157,0.3805635772163376,0.3602042586776955,0.1638418079096045,0.4242424242424243,0.2113821138211381,0.2834616795012835,0.098368854351004,25.382113821138205,0.0,
1960-06-01,0.2357723577235772,0.2113821138211382,0.2357723577235772,0.2032520325203252,0.2579617834394904,0.312625250501002,0.3439911797133406,0.0243221290105207,0.041936033009356,0.052762148861989,0.0973941627124036,0.1861393596986817,0.131375550028697,0.2357723577235758,0.3681592039800994,0.7923588440729219,0.3145623431971574,0.3565802047404528,0.3799470040849963,0.3610080179388067,0.1861393596986817,0.5312500000000001,0.2357723577235772,0.2857352401906857,0.0995614372547511,25.61788617886178,0.0,
1960-07-01,0.2439024390243902,0.2357723577235772,0.2195121951219512,0.2113821138211382,0.2675159235668789,0.3186372745490982,0.3484013230429987,0.0331454747500815,0.0485857833290119,0.0519956770918735,0.0816100011683607,0.1857021528008567,0.132427778840635,0.2439024390243887,0.3830845771144277,0.5733987444970126,0.3161304359624674,0.3598680973857573,0.3805414409019328,0.3625267280521017,0.1857021528008567,0.5625,0.2439024390243901,0.2879354602126879,0.1007155497422482,25.86178861788617,0.0,
1960-08-01,0.2520325203252032,0.2439024390243902,0.2113821138211382,0.2195121951219512,0.2834394904458599,0.3346693386773547,0.3528114663726571,0.0159225710361712,0.0350357066102668,0.053268004460145,0.0814781433077962,0.185281761552948,0.1334991390855174,0.2520325203252017,0.4024322830292976,0.4266020867806759,0.3128662693914646,0.3647534076137417,0.3822571832265337,0.3647323517292599,0.1852817615529479,0.5937499999999999,0.2520325203252031,0.2902090209020902,0.1019081326459952,26.11382113821137,0.0,
1960-09-01,0.2439024390243902,0.2520325203252032,0.2357723577235772,0.2439024390243902,0.2866242038216561,0.3366733466933867,0.3528114663726571,0.0091929006739248,0.0365202240280219,0.053268004460145,0.0673646430180905,0.1638418079096045,0.1345513678974554,0.2439024390243887,0.4223327805417355,0.2015778325204564,0.2868008948306613,0.3667838844323864,0.3826804956626154,0.3661050095370469,0.1638418079096045,0.5625,0.2439024390243901,0.2924825815914925,0.1031007155497422,26.35772357723576,0.0,
1960-10-01,0.2926829268292683,0.2439024390243902,0.2439024390243902,0.2601626016260163,0.3057324840764331,0.3547094188376754,0.3572216097023153,0.0511839047633137,0.0614566948892462,0.0671270495367255,0.1170797656602073,0.1834010638649354,0.1357183853070594,0.2926829268292665,0.4405749032614703,0.2233986610008571,0.3408900914825903,0.3811214635245239,0.3900644788087981,0.3719026625661289,0.1834010638649353,0.6216216216216216,0.2926829268292682,0.2946828016134947,0.1042548280372393,26.650406504065028,0.0,
1960-11-01,0.2926829268292683,0.2926829268292683,0.2520325203252032,0.2682926829268292,0.3216560509554141,0.374749498997996,0.3605292171995589,0.0551574040435482,0.0595051889547501,0.0764229822424109,0.0743578188373141,0.1782583284628872,0.1368854027166634,0.2926829268292665,0.4615809839690435,0.0528059872478792,0.3252137834275727,0.3932532612178711,0.3969015002404486,0.3774729566528941,0.1782583284628872,0.588235294117647,0.2926829268292682,0.2969563623028969,0.1054474109409863,26.943089430894297,0.0,
1960-12-01,0.3333333333333332,0.2926829268292683,0.2439024390243902,0.2276422764227642,0.356687898089172,0.3987975951903807,0.3748621830209481,0.045964503369625,0.0833072645366504,0.105032429955866,0.1064576422698158,0.2322069431119639,0.138148077290989,0.3333333333333313,0.4809286898839136,0.0640579726918062,0.3642797789995308,0.4140348645989531,0.4090587649624981,0.3865571619503353,0.2322069431119638,0.6216216216216216,0.3333333333333332,0.2991565823248991,0.1066015234284835,27.27642276422763,0.0,
1961-01-01,0.3333333333333332,0.3333333333333332,0.2926829268292683,0.2195121951219512,0.3726114649681528,0.4208416833667335,0.3902976846747519,0.0459645033696255,0.0885941475839771,0.1213829893083666,0.0743578188373141,0.2388816456613067,0.1394107518653146,0.3333333333333313,0.497512437810945,0.1192871302850022,0.3494553854115749,0.4316192982290994,0.4203154915569883,0.3952851239027789,0.2388816456613066,0.611111111111111,0.3333333333333332,0.3014301430143014,0.1077941063322305,27.60975609756096,0.0,
1961-02-01,0.3577235772357724,0.3333333333333332,0.2926829268292683,0.1869918699186991,0.3980891719745223,0.4468937875751503,0.4134509371554575,0.0275787020217797,0.094461559015306,0.129142217667651,0.0921586300135196,0.2857815442561206,0.1407308207384732,0.3577235772357703,0.511332227750138,0.0,0.3717211435070887,0.4528081760389423,0.4342344001453104,0.4059102253071033,0.2857815442561205,0.7352941176470589,0.3577235772357723,0.3037037037037037,0.1089866892359775,27.967479674796735,0.0,
1961-03-01,0.3577235772357724,0.3577235772357724,0.3333333333333332,0.2357723577235772,0.4076433121019108,0.474949899799599,0.4299889746416757,0.0275787020217802,0.0680200966606161,0.1417224284786859,0.0743578188373141,0.2412638627327893,0.1420508896116318,0.3577235772357703,0.5234936428966277,0.0433626134974289,0.3609998028850948,0.4707372264934247,0.4471222784678308,0.416118656068121,0.2412638627327892,0.7575757575757576,0.3577235772357723,0.3057572423909058,0.1100638608909748,28.32520325203251,0.0,
1961-04-01,0.3658536585365853,0.3577235772357724,0.3333333333333332,0.2195121951219512,0.4203821656050956,0.4929859719438877,0.4498346196251377,0.0091929006739463,0.0623149369901473,0.1454721661467717,0.0800334397920462,0.2603215993046501,0.1433900899177347,0.3658536585365832,0.5323383084577111,1.0,0.3507740389764938,0.4880112087137908,0.460220837001306,0.4266732270342673,0.2603215993046501,0.8666666666666666,0.3658536585365852,0.308030803080308,0.1112564437947218,28.691056910569095,0.0,
1961-05-01,0.3739837398373983,0.3658536585365853,0.3577235772357724,0.2113821138211382,0.4267515923566879,0.5130260521042085,0.4718853362734287,0.0159225710361845,0.039020161844773,0.1397056417118063,0.0799523594926929,0.2731435323658654,0.144748421656782,0.3739837398373962,0.534549474847982,0.8041869060800835,0.361911833834164,0.5047309024283656,0.4735144698041834,0.437560364079851,0.2731435323658653,0.8399999999999999,0.3739837398373982,0.3102310231023102,0.1124105562822189,29.065040650406495,0.0,
1961-06-01,0.3577235772357724,0.3739837398373983,0.3577235772357724,0.2357723577235772,0.4267515923566879,0.5190380761523046,0.488423373759647,0.0159225710361845,0.0314871863384327,0.1304009767012186,0.0633263302210741,0.2412638627327893,0.1460684905299406,0.3577235772357703,0.5312327252625757,0.7923588440729219,0.3442973287756353,0.5146718411306291,0.4834927133371579,0.4465276129282119,0.2412638627327892,0.8400000000000002,0.3577235772357723,0.3125045837917125,0.113603139185966,29.42276422764227,0.0,
1961-07-01,0.3658536585365853,0.3577235772357724,0.3658536585365853,0.2439024390243902,0.4267515923566879,0.5270541082164328,0.5049614112458654,0.0159225710361845,0.0153641737223055,0.1190497208106258,0.0800334397920462,0.2398561890087314,0.1474076908360435,0.3658536585365832,0.5234936428966277,0.5733987444970126,0.363900023118349,0.5251866518683482,0.493897165584016,0.4558896757821978,0.2398561890087313,0.8800000000000003,0.3658536585365852,0.3147048038137147,0.1147572516734631,29.788617886178855,0.0,
1961-08-01,0.3333333333333332,0.3658536585365853,0.3739837398373983,0.2520325203252032,0.410828025477707,0.5210420841683367,0.5159867695700109,0.033145474750088,0.0324107599734027,0.1003519857839434,0.0519796562157986,0.2136131288673662,0.1486703654103691,0.3333333333333313,0.511332227750138,0.4266020867806759,0.3339600891817306,0.5256708105339721,0.4988695662065419,0.461898715623588,0.2136131288673661,0.7307692307692308,0.3333333333333332,0.316978364503117,0.1159498345772101,30.121951219512187,0.0,
1961-09-01,0.3414634146341463,0.3333333333333332,0.3577235772357724,0.2439024390243902,0.4044585987261146,0.5170340681362726,0.5292171995589856,0.0331454747500877,0.0365202240280201,0.0658756004321627,0.0802914225627159,0.224653312788906,0.1499521714176391,0.3414634146341443,0.4964068546158097,0.2015778325204564,0.3600010029634542,0.5281837304714578,0.5046389787215035,0.468418577666955,0.224653312788906,0.730769230769231,0.3414634146341462,0.3192519251925192,0.1171424174809571,30.463414634146332,0.0,
1961-10-01,0.3252032520325203,0.3414634146341463,0.3658536585365853,0.2926829268292683,0.3885350318471338,0.5070140280561124,0.5336273428886438,0.0159225710361807,0.0445296059607826,0.054267846802501,0.0626677338857761,0.1821184897039301,0.1511957145590204,0.3252032520325184,0.4814814814814812,0.2233986610008571,0.350567471319035,0.5261035529007996,0.5076503516175186,0.4731898171994605,0.1821184897039301,0.6666666666666669,0.3252032520325202,0.3214521452145215,0.1182965299684542,30.78861788617885,0.0,
1961-11-01,0.2926829268292683,0.3252032520325203,0.3333333333333332,0.2926829268292683,0.3726114649681529,0.4869739478957915,0.5336273428886438,0.0486442580210472,0.0602933714947855,0.054267846802501,0.0502582590910666,0.1638418079096045,0.1523627319686243,0.2926829268292666,0.46489773355445,0.0528059872478792,0.3224496423525405,0.5159304137670274,0.5057773083966715,0.474788066006487,0.1638418079096045,0.6,0.2926829268292682,0.3237257059039237,0.1194891128722012,31.08130081300812,0.0,
1961-12-01,0.2845528455284553,0.2926829268292683,0.3414634146341463,0.3333333333333332,0.3503184713375796,0.4689378757515032,0.5270121278941564,0.0421271631944714,0.0708253413412111,0.0707657148189215,0.0679378541508138,0.1385036808765622,0.153510617945284,0.2845528455284537,0.4483139856274185,0.0640579726918062,0.3248919834637876,0.5052191257411086,0.5028776712536345,0.4755771675665009,0.1385036808765622,0.4800000000000001,0.2845528455284552,0.3259259259259259,0.1206432253596983,31.365853658536576,0.0,
1962-01-01,0.2682926829268292,0.2845528455284553,0.3252032520325203,0.3333333333333332,0.3280254777070063,0.4448897795591182,0.5181918412348401,0.0243221290105233,0.0687965084513442,0.0901815222239911,0.06130389064143,0.1300576385322148,0.154620241056055,0.2682926829268278,0.4317302377003868,0.1192871302850022,0.3151678134127654,0.4919492337398774,0.4978621463181698,0.4748423823208826,0.1300576385322148,0.4444444444444445,0.2682926829268292,0.3281994866153282,0.1218358082634454,31.634146341463406,0.0,
1962-02-01,0.2439024390243902,0.2682926829268292,0.2926829268292683,0.3577235772357724,0.3089171974522293,0.4228456913827655,0.5027563395810362,0.0400709250356436,0.083307264536651,0.112306869970969,0.0541017233609423,0.107290046125713,0.155672469867993,0.2439024390243889,0.4179104477611939,0.0,0.2930841474488161,0.474411121923732,0.4897221281548711,0.4718969997133121,0.107290046125713,0.2800000000000001,0.2439024390243901,0.3304730473047305,0.1230283911671924,31.878048780487795,0.0,
1962-03-01,0.2520325203252032,0.2439024390243902,0.2845528455284553,0.3577235772357724,0.2961783439490445,0.4008016032064128,0.4884233737596472,0.0243221290105206,0.0687965084513449,0.1223078325816565,0.0814781433077962,0.1113294576817053,0.1567438301128753,0.2520325203252018,0.4068546158098395,0.0433626134974289,0.3140390096962601,0.4616744283766435,0.4833504121644394,0.4698135931292461,0.1113294576817052,0.3076923076923077,0.2520325203252031,0.3325265859919325,0.1241055628221897,32.130081300812996,0.0,
1962-04-01,0.2520325203252032,0.2520325203252032,0.2682926829268292,0.3658536585365853,0.2898089171974521,0.3827655310621241,0.4729878721058434,0.0091929006739183,0.0455775047659541,0.1244064351761143,0.0743578188373141,0.1080979284369115,0.1578151903577577,0.2520325203252018,0.3946932006633498,1.0,0.3122298937661876,0.4508972261444917,0.4774506751362621,0.4678118887641632,0.1080979284369114,0.2173913043478258,0.2520325203252031,0.3348001466813348,0.1252981457259367,32.3821138211382,0.0,
