date,value,Lag_1,Lag_3,Lag_12,Rolling_Mean_3M,Rolling_Mean_6M,Rolling_Mean_12M,Rolling_Std_3M,Rolling_Std_6M,Rolling_Std_12M,MoM_Percentage_Change,YoY_Percentage_Change,Cumulative_Sum,Cumulative_Product,Trend,Seasonal,Residual,EMA_12,EMA_26,EMA_50,ROC,RSI,Z_Score,Days_Since_Peak,Days_Since_Trough,Peak,Trough
1990-04-01,0.9239130434782608,0.9347826086956524,0.945652173913043,0.9021739130434794,0.9291044776119382,0.9332061068702276,0.9305962854349952,0.0343199111576025,0.0462769312412775,0.0804416499569599,0.6739745999636036,0.5813333333333306,167.28260869565213,0.923913043478268,0.9320293398532992,0.2965245173761559,0.7056320125130888,0.9249367095232186,0.9035105468598816,0.8682957480796851,0.5813333333333306,0.6674208144796321,0.9239130434782608,,,0.945652173913043,0.0
1990-05-01,0.9239130434782608,0.9239130434782608,0.9347826086956524,0.8913043478260869,0.9253731343283578,0.9332061068702276,0.9335288367546442,0.034319911157547,0.0462769312412775,0.0584150140548521,0.7002633468996896,0.6004497463320986,168.20652173913038,0.923913043478268,0.9305623471882624,0.6540744777450982,0.7056220641546069,0.9260110761285372,0.9060985652694012,0.871478021811046,0.6004497463320981,0.6674208144796321,0.9239130434782608,,,0.945652173913043,0.0
1990-06-01,0.9021739130434794,0.9239130434782608,0.9347826086956524,0.91304347826087,0.9141791044776104,0.9312977099236646,0.932551319648094,0.0686398223077749,0.0692110155754088,0.0668030116972087,0.64760690784153,0.5242710412394633,169.10869565217385,0.9021739130434856,0.929095354523227,0.4256566938086052,0.6479976908439049,0.9233358475158928,0.9067570104719404,0.8736046733095808,0.5242710412394628,0.5147058823529371,0.9021739130434794,,,0.945652173913043,0.0
1990-07-01,0.91304347826087,0.9021739130434794,0.9239130434782608,0.91304347826087,0.9104477611940291,0.9255725190839684,0.932551319648094,0.0594438298304269,0.0549633373311341,0.0668030116972087,0.7266708682948227,0.5432727272727268,170.02173913043472,0.9130434782608764,0.9256723716381412,1.0,0.6830084730884813,0.9228643465599208,0.9082356160255768,0.8761133403024024,0.5432727272727267,0.6092436974789909,0.91304347826087,,,0.945652173913043,0.0
1990-08-01,0.91304347826087,0.91304347826087,0.9239130434782608,0.91304347826087,0.906716417910447,0.921755725190839,0.932551319648094,0.0343199111572812,0.046276931241283,0.0668030116972087,0.7002633468996896,0.5432727272727268,170.9347826086956,0.9130434782608764,0.9202933985330066,0.727691959748654,0.7007975373314785,0.9224653842125594,0.9096046952419076,0.8785236281974669,0.5432727272727267,0.5147058823529371,0.91304347826087,,,0.945652173913043,0.0
1990-09-01,0.9021739130434794,0.91304347826087,0.9021739130434794,0.9021739130434794,0.906716417910447,0.9160305343511448,0.9325513196480956,0.0343199111572812,0.0351237166893032,0.0668030116972087,0.6738955360630479,0.5432727272727268,171.83695652173907,0.9021739130434856,0.9158924205378972,0.4865353812381272,0.683418656490538,0.9203356466639114,0.91000342711315,0.8803739814063372,0.5432727272727267,0.4638009049773729,0.9021739130434794,,,0.945652173913043,0.0
1990-10-01,0.9021739130434794,0.9021739130434794,0.91304347826087,0.91304347826087,0.9029850746268648,0.9122137404580152,0.9315738025415454,0.0343199111572287,0.0294936643227635,0.0740805081472568,0.7002633468996896,0.5242710412394633,172.73913043478254,0.9021739130434856,0.9129584352078232,0.1514445066156895,0.6952283915783468,0.918533561045824,0.9103726232902264,0.8821517717442715,0.5242710412394628,0.4638009049773729,0.9021739130434794,,,0.945652173913043,0.0
1990-11-01,0.9021739130434794,0.9021739130434794,0.91304347826087,0.9239130434782608,0.8992537313432845,0.9083969465648858,0.9296187683284468,0.0,0.0078131979996565,0.0801934332450145,0.7002633468996896,0.505326417326419,173.641304347826,0.9021739130434856,0.910024449877751,0.5867193159658655,0.6983770438838448,0.9170087193689822,0.9107144716023328,0.8838598448140518,0.5053264173264189,0.5147058823529371,0.9021739130434794,,,0.945652173913043,0.0
1990-12-01,0.9021739130434794,0.9021739130434794,0.9021739130434794,0.91304347826087,0.8992537313432845,0.9083969465648858,0.9286412512218964,0.0,0.0078131979996565,0.0853063747484535,0.7002633468996896,0.5242710412394633,174.54347826086948,0.9021739130434856,0.907090464547677,0.0,0.7130345637367661,0.915718468719346,0.9110309978172468,0.8855009346261937,0.5242710412394628,0.4545454545454525,0.9021739130434794,,,0.945652173913043,0.0
1991-01-01,0.8804347826086962,0.9021739130434794,0.9021739130434794,0.945652173913043,0.8917910447761193,0.9026717557251916,0.9227761485826004,0.0686398223076286,0.0415364853604045,0.0881396184928433,0.6474483041094232,0.4297746325530763,175.42391304347817,0.8804347826087024,0.9041564792176028,0.0222677698507141,0.6564125588380598,0.9110424101217394,0.909586209506264,0.8861468407905768,0.4297746325530761,0.2941176470588206,0.8804347826086965,,,0.945652173913043,0.0
1991-02-01,0.8804347826086962,0.8804347826086962,0.9021739130434794,0.9347826086956524,0.8843283582089541,0.8969465648854955,0.9178885630498552,0.0686398223075817,0.0451200603202586,0.0915982773180347,0.7002633468996896,0.4485491799554759,176.30434782608685,0.8804347826087024,0.8997555012224936,0.9554092315497656,0.6579949141744983,0.9070857451545348,0.908248442551649,0.8867674173014537,0.4485491799554761,0.3342245989304767,0.8804347826086965,,,0.945652173913043,0.0
1991-03-01,0.8913043478260869,0.8804347826086962,0.9021739130434794,0.9347826086956524,0.8805970149253737,0.8950381679389325,0.913978494623656,0.034319911156941,0.0415364853604164,0.0740805081471556,0.7267506493262246,0.4674938894189258,177.19565217391295,0.8913043478260922,0.8963325183374096,0.5710665168439846,0.7039404438123178,0.9055299518985488,0.9078787035153288,0.8878290710708407,0.4674938894189252,0.1470588235294004,0.8913043478260871,,,0.945652173913043,0.0
1991-04-01,0.9021739130434794,0.8913043478260869,0.8804347826086962,0.9239130434782608,0.888059701492538,0.8950381679389308,0.9120234604105572,0.0594438298302562,0.0415364853604164,0.0607956836684659,0.7267106986438385,0.505326417326419,178.09782608695642,0.9021739130434848,0.8938875305623473,0.2965245173761559,0.746007927154487,0.906005665475134,0.9084052866255776,0.8893145049513436,0.5053264173264189,0.2941176470588206,0.9021739130434794,,,0.945652173913043,0.0
1991-05-01,0.8804347826086962,0.9021739130434794,0.8804347826086962,0.9239130434782608,0.888059701492538,0.8912213740458022,0.9081133919843598,0.0594438298302562,0.0415364853604222,0.0534803582644362,0.6474483041094232,0.4673801073801085,178.9782608695651,0.8804347826087016,0.8909535452322732,0.6540744777450982,0.685541620084777,0.902823884299714,0.9071549954399032,0.8898108593382696,0.4673801073801084,0.213903743315504,0.8804347826086965,,,0.945652173913043,0.0
1991-06-01,0.8804347826086962,0.8804347826086962,0.8913043478260869,0.9021739130434794,0.8843283582089558,0.8874045801526718,0.9061583577712627,0.0686398223075801,0.0309503609218537,0.0607956836684292,0.7002633468996896,0.5052121212121202,179.8586956521738,0.8804347826087016,0.8875305623471892,0.4256566938086052,0.697522892672243,0.900131607920513,0.90599731841613,0.8902877488472765,0.5052121212121201,0.2499999999999993,0.8804347826086965,,,0.945652173913043,0.0
